,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,89.09,,,,,,1,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,43.20,,,,,,,,,,,,,,,,,,1,,43.20,,,,,,,,,,,,,1,43.20,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.08,,,,,,,,,,,,,,,,1,47.08,,,,,,,,,,,,,,,,,,1,47.08,,,1,47.08,,,,,,,,,,,,,,
,,,,45~49,2,113.77,,,1,56.88,,,,,,,,,,,,,,1,,56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,199.80,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,108.34,1,108.34,,,1,108.34,,,,,,,,,,1,108.34,2,,216.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,128.21,,,,,,,,,,,,1,128.21,,,,,,,,,,3,384.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,123.00,,,,,,,,2,246.00,,,,,,,,,,1,123.00,,,,,1,123.00,,,1,123.00,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,171.53,,,,,,,,,,,,1,171.53,,,,,,,,,,1,171.53,2,343.05,1,171.53,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,309.60,,,,,,,,2,619.20,,,,,1,309.60,,,,,,,,,,,,,1,309.60,,,,,,,,,,,,
,,,,80~84,,,,,1,781.25,,,,,,,,,,,,,,,,,1,781.25,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,45.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.80,,,,,,,,,,,,,,,,
,,,,40~44,,,1,44.98,,,,,,,,,,,,,,1,44.98,1,,44.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,53.02,,,,,,1,53.02,1,53.02,1,53.02,,,1,53.02,,,2,106.04,1,53.02,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,90.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,445.93,,,,,,,,,,1,,111.48,2,222.97,,,,,,,,,,,,,,,,,1,111.48,,,,,,,,,,,,,,
,,,,60~64,1,125.63,,,1,125.63,1,125.63,1,125.63,,,,,,,,,,,,,1,125.63,,,,,,,,,1,125.63,1,125.63,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,128.70,,,,,,,1,128.70,,,,,,,,,,1,,128.70,2,257.40,,,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,299.85,,,,,,,,,,1,,149.93,1,149.93,,,,,,,,,,,,,,,,,3,449.78,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,607.90,1,303.95,,,,,,,,,,,,,2,607.90,1,303.95,,,,,,,,,,,,,,,1,303.95,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,689.66,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,1,689.66,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,43.33,2,86.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,90.42,,,1,45.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,51.57,,,2,103.15,,,,,,,,,,1,51.57,,,,,,,,,,,,,,,,1,51.57,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,79.74,,,3,239.23,,,,,,,,,,,,,,1,,79.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,113.38,,,,,2,,,,226.76,,,,,,,,,,,,,,,,,,,,2,226.76,,,1,113.38,,,,,,,,,,,,,,,,
,,,,60~64,1,126.42,,,2,252.84,,,1,126.42,,,,,,,,,,1,,126.42,2,252.84,,,,,,,,,1,126.42,,,1,126.42,,,1,126.42,1,126.42,1,126.42,,,,,,,,,,
,,,,65~69,,,1,130.38,1,130.38,1,130.38,1,130.38,,,,,,,,1,130.38,,,,,,1,130.38,,,,,1,130.38,1,130.38,,,,,1,130.38,2,260.76,,,,,,,,,,,,,,
,,,,70~74,1,144.72,1,144.72,4,578.87,,,1,144.72,2,,,,289.44,,,,,,,,,,,,,,,,,,1,144.72,,,1,144.72,,,1,144.72,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,273.22,,,,,,,,,,,,,,,,1,273.22,,,,,1,273.22,,,,,1,273.22,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,1,628.93,,,,,,,,,,,,,,
,,,,85+,,,1,1111.11,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.96,,,,,,,,,,,,,,
,,,,30~34,,,,,1,44.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.42,,,,,,,,,,,,,,
,,,,35~39,2,88.34,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,44.88,,,,,,,1,44.88,,,,,,,,,,,,,,,,,1,44.88,,,,,2,89.77,,,,,1,44.88,,,,,,,1,44.88,,,,,,,,
,,,,45~49,3,152.52,1,50.84,2,101.68,,,1,50.84,,,,,,2,101.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,69.20,,,,,,,2,138.41,,,,,,1,69.20,,,,,,1,69.20,1,69.20,,,,,2,138.41,1,69.20,,,,,,,,,,,,,,,1,69.20,,,,,,
,,,,55~59,,,,,,,,,1,115.21,,,,,,,,1,115.21,,,,,,,,,,,,1,115.21,1,115.21,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,241.25,,,,,,1,120.63,2,241.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,264.20,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.10,,,,
,,,,70~74,1,144.72,,,,,,,3,434.15,1,,,,144.72,,,2,289.44,,,,1,144.72,,,,,,,,,2,289.44,1,144.72,,,,,,,,,1,144.72,,,,,5,723.59,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,242.13,,,1,,242.13,,,,,,,1,242.13,,,3,726.39,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,574.71,,,,,,1,574.71,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,1,1052.63,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.30,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.18,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,39.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.14,,,,,,,,,,,,,,
,,,,30~34,1,44.15,,,,,,,1,44.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,90.95,,,,,2,90.95,,,,,,,,1,45.48,,,,,,1,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,87.37,,,1,43.69,,,2,87.37,,,,,,,,,,1,,43.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,202.74,,,1,50.68,,,1,50.68,,,,,,,,1,50.68,,,,,,,,,,,,,,,,1,50.68,,,1,50.68,,,,,,,,,,,,,,,,
,,,,50~54,1,63.01,1,63.01,,,,,,,,,,,,1,63.01,,,,,,,,3,189.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,220.02,,,,,,,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,117.79,,,,,,,5,588.93,,,,,,,,1,117.79,,,,1,117.79,1,117.79,,,,,,,,,,,,,1,117.79,1,117.79,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,271.00,,,,,,,,1,135.50,,,,1,135.50,,,1,135.50,,,,,,,,,,,,,,,2,271.00,,,,,,,,,,,,
,,,,70~74,,,,,1,139.47,,,1,139.47,,,,,,,,2,278.94,,,,3,418.41,,,,,2,278.94,1,139.47,,,,,,,,,,,1,139.47,,,,,,,,,,,,
,,,,75~79,1,226.24,,,,,,,,,,,,,,,,2,452.49,,,,4,904.98,,,,,,,,,,,,,,,,,1,226.24,2,452.49,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,495.05,,,,,,1,495.05,,,,,,,,,,,,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1075.27,,,,1,1075.27,,,,,,,,,,,,,,,,,,,2,2150.54,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,1,35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,140.12,,,1,46.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,263.39,,,,,,,2,87.80,,,,,,1,43.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,244.62,,,,,,,1,48.92,,,,,,1,48.92,,,,,,1,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,118.48,,,,,,,1,59.24,,,,,,1,59.24,,,,,,1,59.24,,,,,1,59.24,,,,,,,,,1,59.24,1,59.24,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,102.35,1,102.35,1,,102.35,,,,,,,,,,,,,,,,,,,1,102.35,,,,,,,,,,,,,,
,,,,60~64,,,2,227.53,,,,,1,113.77,3,,,,341.30,1,113.77,,,1,,113.77,,,,,,,,,1,113.77,1,113.77,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,140.06,,,,,,,1,140.06,,,,,,4,560.22,,,,,,,,,,,,,,,,,,,,,,1,140.06,1,140.06,1,140.06,1,140.06,,,,,,,,,,
,,,,70~74,2,276.24,1,138.12,,,1,138.12,2,276.24,,,,,,3,414.36,,,2,,276.24,,,,,,,1,138.12,2,276.24,,,,,,,,,,,1,138.12,1,138.12,,,,,,,,,,
,,,,75~79,,,,,1,206.61,,,5,1033.06,,,,,,2,413.22,,,2,,413.22,,,,,,,,,2,413.22,,,1,206.61,,,,,,,,,1,206.61,,,,,,,,,,
,,,,80~84,,,,,,,1,452.49,,,,,,,,2,904.98,,,,,,,,1,452.49,,,1,452.49,,,,,,,1,452.49,1,452.49,,,,,3,1357.47,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,1,45.60,,,,,1,,,,45.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.82,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,92.94,,,,,,,,,,,,,,,1,46.47,,,,,,,1,46.47,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,44.86,,,,,,,3,134.59,,,,,,,,1,44.86,1,,44.86,,,,,,,,,,,,,,,,,,,,,,,1,44.86,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,2,,93.59,,,,,,,,,,,,,,,,,,,,,,,1,46.79,,,,,,,,,,
,,,,50~54,3,165.84,,,,,2,110.56,1,55.28,,,,,,,,,,1,,55.28,,,,,,,,,,,,,1,55.28,,,,,,,1,55.28,,,,,,,,,,,,
,,,,55~59,3,280.11,,,,,1,93.37,3,280.11,,,,,,,,1,93.37,,,,1,93.37,,,,,,,,,,,,,,,,,,,,,,,1,93.37,,,,,,,,
,,,,60~64,1,117.51,,,,,,,2,235.02,,,,,,1,117.51,,,1,,117.51,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,,1,117.51,,,,,,
,,,,65~69,,,,,,,,,1,135.32,,,,,,,,2,270.64,3,,405.95,1,135.32,,,,,,,,,,,,,,,,,,,3,405.95,,,,,,,,,,,,
,,,,70~74,,,1,147.49,,,,,1,147.49,,,,,,1,147.49,1,147.49,2,,294.99,2,294.99,,,,,,,,,,,,,1,147.49,,,,,,,,,,,2,294.99,,,,,,
,,,,75~79,,,,,1,181.49,2,362.98,2,362.98,,,,,,,,,,6,,1088.93,1,181.49,,,,,,,1,181.49,,,,,,,1,181.49,,,1,181.49,,,1,181.49,3,544.46,,,,,,
,,,,80~84,,,,,,,,,1,434.78,,,,,,,,,,1,,434.78,,,,,1,434.78,1,434.78,,,,,,,,,,,,,,,,,,,2,869.57,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,869.57,1,,869.57,,,,,,,,,,,1,869.57,,,,,,,,,,,,,,,1,869.57,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,1,45.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,1,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,93.90,,,,,,,,,1,,,,46.95,,,,,,,,,,,,,,,,,,,,1,46.95,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,44.50,,,,,,,,,1,,,,44.50,,,,,,,,,,,,,,,,,,,,,,1,44.50,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,5,,,,233.21,,,,,1,,46.64,,,,,,,,,,,,,,,,,1,46.64,,,,,,,,,,,,,,,,
,,,,50~54,3,160.09,1,53.36,,,,,,,1,,,,53.36,,,,,,,,,,2,106.72,,,1,53.36,1,53.36,1,53.36,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,84.39,1,84.39,1,,,,84.39,,,1,84.39,,,,,,,,1,84.39,,,,,,,,,1,84.39,,,,,1,84.39,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,118.48,,,,,1,,118.48,1,118.48,,,,,,,,,1,118.48,,,1,118.48,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,135.69,,,1,135.69,,,,,,,,,,,,,,1,135.69,,,1,135.69,,,,,1,135.69,,,,,,,,,,,,
,,,,70~74,1,151.75,,,,,,,,,2,,,,303.49,,,,,1,,151.75,,,2,303.49,,,,,,,,,,,,,,,1,151.75,2,303.49,,,,,,,,,,,,
