,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,102.46,,,,,,,6,281.95,,,,,,1,102.46,1,,86.81,1,,102.46,1,,86.81,1,102.46,,,,,,,,,1,86.81,,,1,86.81,,,,,,,,,,,,,,
,,,,50~54,2,145.56,,,,,,,4,543.48,1,,,,135.87,,,,,,,,,,,,,,,,1,156.74,,,1,156.74,,,,,1,135.87,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,131.58,1,158.98,1,,,,131.58,,,,,,,,,,,,,,,,,,,,2,263.16,,,,,1,131.58,2,263.16,,,,,,,,,,,,
,,,,60~64,2,151.98,,,,,1,163.67,6,455.93,,,,,,2,327.33,3,,425.53,,,,,,,,,1,141.84,,,1,141.84,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,486.85,2,,,,194.74,2,194.74,2,,194.74,1,,168.92,1,,168.92,,,,,,,,,,,1,168.92,1,168.92,1,229.89,1,168.92,,,,,,,,,,,,
,,,,70~74,1,293.26,,,,,,,3,452.49,2,,,,301.66,1,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,1204.82,,,,,,2,524.93,1,,465.12,,,,,,,,,,,,,,,2,524.93,,,,,,,,,1,602.41,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,1,56.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,1,61.69,,,,,,,,,,
,,,,35~39,2,140.45,,,1,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,162.21,,,1,81.50,1,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.10,1,81.50,,,,,,,,,,,,,,
,,,,45~49,,,,,,,4,181.32,,,,,,,,,,,,,,,,1,,84.67,1,84.67,,,1,84.67,1,84.67,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,146.41,,,,,3,439.24,,,,,,,,1,146.41,,,,,,,,,,,,,,,,,,,,,,1,146.41,1,146.41,,,,,,,,,,,,,,
,,,,55~59,,,,,,,6,450.45,,,3,,,,511.95,,,1,,134.05,1,,170.65,,,,,,,,1,134.05,2,150.15,,,,,1,134.05,,,,,,,,,,,,,,,,
,,,,60~64,2,154.56,,,,,5,386.40,,,1,,,,166.11,2,332.23,,,,1,,144.51,,,,,,1,144.51,,,1,166.11,,,,,,,,,,,1,144.51,1,166.11,,,,,,,,
,,,,65~69,,,,,,,5,460.83,,,1,,,,160.51,2,321.03,,,,1,,160.51,1,,160.51,,,,,,,,,,,,,2,321.03,1,216.45,,,,,1,216.45,,,,,,,,
,,,,70~74,,,1,259.74,,,7,979.02,1,303.03,1,,,,303.03,1,259.74,1,,303.03,1,,303.03,,,,,,,,,,1,259.74,2,519.48,1,259.74,,,,,,,,,2,519.48,,,,,,,,
,,,,75~79,,,,,,,1,552.49,,,1,,,,478.47,1,478.47,,,,,,,,,,,,,,,,,,,,,,,,,,1,478.47,1,478.47,,,,,,,,,,
,,,,80~84,2,1754.39,,,,,1,877.19,,,,,,,,1,877.19,,,,1,,1219.51,,,,,,,,,,,,1,877.19,,,1,1219.51,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1724.14,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.54,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,67.09,,,,,,1,,58.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.40,,,,,,,,,,
,,,,35~39,2,69.59,,,,,1,69.30,,,1,,,,69.88,,,,,,,,,,,,,,1,69.88,,,,,,,,,,,1,69.88,,,,,,,,,,,,,,
,,,,40~44,,,,,1,79.62,,,,,2,,,,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,86.58,,,,,2,86.58,,,5,,,,412.20,1,82.44,1,,82.44,,,,,,,,,,,,,,,,,2,86.58,,,,,1,82.44,,,1,82.44,,,,,,,,
,,,,50~54,2,269.18,1,134.59,,,,,,,4,,,,244.95,,,1,,134.59,,,,,,,1,112.36,,,,,,,,,,,,,,,,,1,134.59,1,134.59,,,,,,,,
,,,,55~59,2,153.61,,,,,,,1,169.49,2,,,,153.61,,,1,,140.45,,,,1,,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,141.04,,,1,166.39,4,,,,305.34,1,141.04,4,,305.34,,,,1,,166.39,,,,,1,141.04,,,1,166.39,1,141.04,1,166.39,,,1,141.04,,,,,,,,,,,,
,,,,65~69,1,213.68,,,,,1,156.49,,,3,,,,271.00,3,271.00,2,,312.99,,,,,,,,,,,,,,,,,1,156.49,,,,,1,213.68,,,,,1,213.68,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,2,,512.82,1,,287.36,,,,,,,,,,,,,,1,256.41,,,,,3,406.50,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,421.94,,,1,,421.94,1,,421.94,,,,,,,,,,,,,,1,421.94,,,1,421.94,,,,,,,1,469.48,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1190.48,2,,1785.71,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1666.67,,,2,,3333.33,,,,1,,2564.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,76.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,59.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,78.55,,,,,,,,,,,,,,,,,,,,1,59.17,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,66.31,,,,,,3,102.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,68.61,,,,,,,,,,
,,,,40~44,1,73.69,,,,,,,,,,,,,,2,76.39,,,,,,,1,,73.69,,,,,,,,,,,1,73.69,,,,,,,1,73.69,,,,,,,,,,
,,,,45~49,2,184.50,,,,,1,84.18,,,,,,,,6,264.08,,,,,,,2,,88.03,,,2,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,4,219.78,,,,,,,,,,,,1,102.25,,,,,,,,,,,,,1,102.25,,,,,,,,,,,,
,,,,55~59,1,138.70,,,,,,,,,,,,,,5,388.50,,,,,,,1,,176.68,,,,,,,,,1,138.70,,,,,,,,,1,138.70,,,,,,,,,,
,,,,60~64,,,,,,,,,1,165.29,,,,,,7,529.10,,,,,,,3,,226.76,,,1,139.28,2,278.55,,,,,,,1,165.29,1,139.28,1,165.29,1,139.28,,,1,139.28,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,159.24,4,361.34,,,,2,,318.47,2,,318.47,,,6,542.01,,,2,180.67,,,,,1,159.24,,,,,,,,,,,,,,,,
,,,,70~74,,,1,238.10,,,,,,,,,,,,3,386.60,,,,,,,1,,238.10,,,1,238.10,,,1,238.10,,,,,,,,,,,,,,,1,238.10,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,454.55,,,,1,,427.35,5,,1101.32,,,1,427.35,,,,,,,,,,,,,,,,,2,440.53,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1075.27,,,,,,,4,,1860.47,,,,,,,,,,,,,,,,,,,,,,,2,1639.34,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1923.08,,,,1,,1923.08,1,,2380.95,,,1,1923.08,,,,,,,,,,,,,,,,,,,1,2380.95,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,79.81,,,,,1,79.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,133.60,,,,,,,,,,,,,,,,2,,133.60,,,,,,,,,1,66.80,,,1,73.31,,,,,,,,,,,,,,,,,1,73.31,,,,
,,,,40~44,4,148.92,,,1,76.75,,,2,153.49,,,,,,,,1,,72.31,,,,1,,72.31,,,,,,,,,,,,,,,,,,,,,1,76.75,,,2,74.46,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,2,,86.06,,,,,,,,,,,1,82.92,,,,,,,,,,,,,,,,,,,3,129.09,,,,
,,,,50~54,2,104.33,1,114.03,,,,,,,,,,,,,,6,,312.99,,,,,,,,,,,1,96.15,1,96.15,,,,,,,,,1,114.03,2,104.33,,,,,,,,,,
,,,,55~59,1,173.31,,,,,1,146.20,,,,,,,,1,146.20,1,,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173.31,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,280.11,1,168.92,2,,153.14,,,,2,,153.14,,,,,3,420.17,1,140.06,2,280.11,,,,,2,337.84,,,1,168.92,,,,,,,,,1,168.92
,,,,65~69,1,159.24,,,,,,,,,1,,,,196.08,,,6,,527.24,,,,,,,3,263.62,,,3,477.71,,,,,,,1,159.24,1,196.08,1,196.08,,,,,2,175.75,,,,,1,159.24
,,,,70~74,,,,,,,,,,,,,,,,2,453.51,4,,495.05,,,,1,,226.76,4,495.05,,,,,,,,,,,,,2,247.52,,,,,,,2,247.52,,,,,1,226.76
,,,,75~79,,,,,1,458.72,,,,,,,,,,1,458.72,3,,1376.15,,,,2,,434.78,1,458.72,,,3,1239.67,,,2,826.45,,,1,413.22,1,413.22,,,,,,,1,413.22,,,,,,
,,,,80~84,1,793.65,,,,,,,,,,,,,,,,,,,1,,793.65,,,,3,1271.19,,,,,,,,,1,793.65,1,909.09,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1666.67,1,,2127.66,,,,,,,,,,,1,1666.67,1,2127.66,,,,,,,,,,,,,,,,,,,1,1666.67,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,,70.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.68,,,,,,,,,,,,,,1,64.68,2,,129.37,,,,,,,,,,,,,1,73.86,,,,,,,,,,,2,68.97,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,3,,109.77,1,,75.41,,,,,,,,1,71.07,,,,,,,,,1,75.41,,,2,73.18,,,,,,,,,,
,,,,45~49,3,270.27,,,,,1,90.09,1,82.92,,,,,,,,4,,172.71,1,,90.09,,,,,,,,1,90.09,,,,,1,82.92,2,180.18,,,,,,,,,,,,,,,,
,,,,50~54,1,90.17,,,,,,,,,2,,,,97.85,,,4,,195.69,,,,,,,,,,,1,90.17,2,213.90,,,,,,,,,1,90.17,1,106.95,,,,,,,,,,
,,,,55~59,2,332.78,,,1,166.39,,,1,146.20,,,,,,,,6,,466.93,1,,166.39,,,,,,,,,,,,,,,,,,,,,,1,146.20,,,,,,,,,,
,,,,60~64,,,,,,,,,1,171.23,,,,,,,,3,,429.18,1,,143.06,6,,858.37,1,171.23,,,,,2,286.12,,,,,,,,,,,1,143.06,,,,,,,,,,
,,,,65~69,1,186.92,,,,,,,,,,,,,,,,6,,515.02,,,,3,,257.51,,,,,1,158.73,,,,,,,2,171.67,,,1,158.73,,,,,1,158.73,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,4,,475.62,,,,1,,277.78,1,207.90,1,277.78,1,207.90,,,1,207.90,,,2,555.56,,,,,,,1,207.90,,,,,,,,
,,,,75~79,,,,,,,1,393.70,1,413.22,1,,,,413.22,,,1,,393.70,3,,1181.10,,,,,,,,,,,,,,,,1,393.70,,,,,,,,,5,1008.06,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,877.19,,,2,,1754.39,,,,1,,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1886.79,,,,,,,,,,,,,,1,,1886.79,,,,,,,,,,,1,1639.34,,,,,,,1,1886.79,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,133.07,,,1,60.06,,,,,,1,66.53,,,,,,,,,,,,,,,,1,60.06,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,62.27,,,,,,,,,,,,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.25,,,,,,
,,,,35~39,1,65.66,,,,,,,,,,,,,,3,106.01,,,,1,,76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,72.89,,,,,,,,,1,,,,72.83,2,72.89,,,,,,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,125.42,,,,,,,1,84.67,,,,,,5,209.03,2,,169.35,,,,,,,,,1,82.58,,,,,,,,,,,,,,,,,1,82.58,,,,,,,,
,,,,50~54,3,306.12,,,,,,,,,,,,,,8,378.97,,,,1,,88.42,,,,1,88.42,1,102.04,,,,,,,1,102.04,,,,,,,1,102.04,,,,,,,,,,
,,,,55~59,1,132.10,,,,,1,132.10,2,264.20,,,,,,6,429.80,1,,156.49,2,,264.20,,,,,,,,,,,,,,,,1,132.10,1,132.10,,,,,,,,,,,2,143.27,,
,,,,60~64,1,148.15,,,,,,,,,1,,,,148.15,7,573.77,3,,245.90,,,,,,,,,2,366.97,1,183.49,,,,,,,,,,,1,183.49,,,3,245.90,,,,,1,148.15,,
,,,,65~69,1,162.07,,,1,189.75,,,1,189.75,,,,,,5,437.06,1,,162.07,,,,1,,162.07,1,162.07,,,,,,,,,,,,,,,2,324.15,1,162.07,,,1,189.75,,,,,,
,,,,70~74,,,,,1,257.07,,,1,195.31,,,,,,2,221.98,1,,257.07,2,,221.98,,,,2,221.98,,,,,,,,,,,,,,,1,195.31,,,,,,,1,257.07,1,195.31,,
,,,,75~79,,,,,,,,,2,366.97,,,,,,2,366.97,1,,403.23,2,,806.45,1,,336.70,,,,,,,,,,,,,1,336.70,,,,,,,1,336.70,,,,,,,,
,,,,80~84,1,787.40,1,787.40,,,,,,,,,,,,1,787.40,1,,787.40,2,,803.21,,,,,,,,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1428.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1818.18,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,1,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,73.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.56,,,,,,,,,,
,,,,35~39,3,190.23,,,,,,,,,,,,,,,,,,,1,,63.41,,,,,,,,,,,,,,,,,,,,,,,,1,63.41,1,63.41,,,,,,
,,,,40~44,3,110.99,,,,,,,,,,,,,,1,72.78,,,,,,,,,,,,1,75.24,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,
,,,,45~49,2,164.20,,,,,2,81.90,,,,,,,,2,81.90,,,,,,,,,,,,,,,,1,82.10,1,81.70,1,82.10,,,1,82.10,,,,,,,1,81.70,,,,,,
,,,,50~54,3,137.24,,,1,87.03,,,,,1,,,,87.03,4,182.98,1,,87.03,1,,96.43,1,,87.03,1,96.43,2,174.06,,,,,,,,,,,,,,,1,87.03,1,96.43,,,,,,,,
,,,,55~59,1,144.09,,,,,,,1,144.09,,,,,,3,196.21,1,,144.09,,,,,,,1,119.76,1,119.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.82,,,,,,,,,,,,,,5,418.76,,,,3,,251.26,,,,1,154.56,,,,,,,,,,,1,154.56,,,,,,,1,154.56,,,,,,,,
,,,,65~69,,,1,158.48,,,,,1,158.48,,,,,,6,518.13,1,,189.75,1,,158.48,,,,1,158.48,1,189.75,1,158.48,,,,,,,1,158.48,,,1,189.75,,,3,259.07,,,,,1,189.75,,
,,,,70~74,,,2,514.14,,,,,1,257.07,,,,,,2,514.14,2,,217.39,3,,326.09,1,,257.07,3,564.97,1,188.32,1,188.32,,,,,,,3,564.97,,,,,,,1,257.07,,,,,2,217.39,,
