,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,2061.86,,,1,609.76,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,46.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,99.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,64.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.71,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.45,,,1,48.45,,,,,1,,,,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,107.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,133.51,,,,,1,66.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.76,,,1,119.19,,,,,,,,,,,,,,,,,,
,,,,50~54,1,178.57,,,,,2,357.14,1,178.57,,,,,,,,1,178.57,,,,1,112.36,,,1,112.36,1,112.36,1,112.36,,,1,178.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,193.92,1,110.38,1,,,,110.38,,,,,1,,156.01,,,,,,,2,220.75,,,1,156.01,1,156.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,6,373.37,2,291.55,2,,,,217.16,,,1,108.58,,,,,,,,,,,,,,,,1,145.77,,,,,2,217.16,,,,,,,,,,,,,,,,,,
,,,,65~69,1,174.22,,,,,3,205.34,,,2,,,,136.89,1,112.74,1,174.22,,,,1,112.74,,,1,174.22,1,174.22,1,112.74,,,,,,,,,3,205.34,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,143.88,3,431.65,3,431.65,3,,,,287.63,1,287.36,,,,,,,,,,,,,,1,287.36,,,1,143.88,,,1,143.88,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,492.61,,,5,881.83,,,,,,,,,,1,492.61,,,,,,,,,,1,492.61,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,869.57,2,729.93,1,,,,628.93,,,,,,,,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1190.48,,,1,,,,1190.48,,,,,,,,,,,,,,,,,,,,2,1538.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,57.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,51.39,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.02,,,,,,,1,54.02,,,,,,1,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96.20,1,48.10,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,106.27,,,,,,,,,,,,,,1,101.63,1,54.38,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.88,,,,,,,,,,,,,,2,231.48,1,61.88,1,,61.88,1,115.74,,,,,,,,,1,61.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,218.10,,,,,,,1,175.75,,,,,,3,201.88,,,,,,,,,,,,,,,,,,,,,,1,109.05,,,,,,,1,175.75,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,187.62,,,,,,1,149.70,,,1,107.41,,,,,,,,,1,107.41,,,1,107.41,1,107.41,,,,,,,,,,,,,,,,
,,,,60~64,1,156.99,,,,,,,,,,,,,,3,470.96,,,1,,156.99,,,,,,,1,109.77,1,109.77,,,1,156.99,,,,,,,,,,,2,313.97,,,,,,,,,,,,
,,,,65~69,,,1,167.79,,,1,167.79,,,1,,,,167.79,,,,,1,,116.82,3,206.61,,,1,116.82,,,,,,,1,116.82,1,116.82,,,,,1,116.82,1,167.79,1,167.79,,,,,,,,,,,,
,,,,70~74,,,,,1,131.41,,,,,,,,,,3,394.22,,,,,,5,657.03,1,131.41,3,800.00,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,
,,,,75~79,,,,,2,522.19,,,,,,,,,,1,261.10,,,1,,261.10,1,492.61,1,261.10,1,261.10,,,,,,,,,,,,,,,,,,,1,261.10,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,729.93,,,,,,1,613.50,,,,,,,,,,,,,,,,,,,,,,,1,613.50,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,105.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.10,,,1,82.10,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,101.69,,,,,1,52.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,3,116.69,1,,,,58.93,,,,,,,,,,,,1,114.42,,,,,,,,,,,,,1,58.93,,,,,,,,,,,,,,,,,,
,,,,50~54,4,247.83,,,,,,,2,200.60,,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,1,100.30,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,156.25,3,311.85,1,,,,103.95,3,468.75,,,1,,103.95,,,1,103.95,1,103.95,,,,,,,1,103.95,1,103.95,,,1,103.95,,,,,,,,,,,,,,,,,,
,,,,60~64,1,113.25,1,158.73,1,158.73,1,113.25,2,317.46,1,,,,113.25,4,264.38,,,,,,,,1,158.73,2,226.50,,,,,,,1,113.25,,,1,158.73,,,1,113.25,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,10,687.29,3,,,,350.06,1,116.69,1,116.69,,,,1,116.69,,,,,,,,,,,,,,,,,,,2,137.46,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,129.87,,,7,579.95,1,,,,129.87,1,228.83,,,,,,,,2,165.70,,,,,,,,,,,,,,,,,2,259.74,,,,,,,,,,,,,,,,
,,,,75~79,,,1,245.10,,,,,1,497.51,2,,,,328.41,1,245.10,,,,,,,,,,1,245.10,,,,,1,245.10,,,3,735.29,,,,,2,328.41,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,917.43,1,584.80,,,,,,1,584.80,,,,,,1,584.80,,,,,,,1,584.80,,,,,,,,,,,2,1169.59,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,47.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,98.81,,,,,,,,,,1,98.81,,,,,,,,,,,,,1,52.80,,,1,52.80,,,,,,,,,,,,,,
,,,,35~39,1,49.75,1,49.75,,,,,,,,,,,,,,1,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.47,,,,,,,,,,,,,,
,,,,40~44,2,103.47,,,,,1,91.32,,,,,,,,,,,,,,,,,1,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,114.33,,,,,,,,,,,,,,,,,,1,,57.24,1,114.03,,,,,,,,,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,180.34,,,,,,,1,90.17,,,,,,1,144.09,,,,,,1,144.09,,,,,1,144.09,1,144.09,,,1,144.09,,,,,,,1,90.17,,,,,,,,,,,,,,,,
,,,,55~59,3,198.68,,,1,162.60,,,1,111.73,,,,,,3,198.68,,,,,,1,111.73,1,111.73,1,162.60,,,1,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,5,335.12,1,113.90,2,,134.05,1,113.90,,,,,,,,,3,341.69,,,,,,,,,,,1,113.90,,,1,162.87,2,325.73,,,,,,,,
,,,,65~69,1,122.85,1,159.49,,,,,2,138.79,,,,,,1,159.49,,,5,,346.98,,,,,,,1,159.49,,,1,122.85,,,,,1,122.85,,,2,138.79,,,,,,,1,122.85,,,,,,,,
,,,,70~74,,,4,508.91,,,1,127.23,1,127.23,,,,,,4,321.03,,,,,,4,321.03,,,1,127.23,,,,,4,321.03,,,1,127.23,,,,,1,127.23,,,1,127.23,1,127.23,2,160.51,,,,,,,,
,,,,75~79,,,,,,,1,215.52,1,215.52,,,,,,3,443.13,,,1,,469.48,,,,,,,,,,,,,,,,,1,215.52,,,1,469.48,,,,,,,4,590.84,,,,,,,,
,,,,80~84,,,1,549.45,,,,,,,,,,,,,,,,1,,549.45,3,2500.00,,,3,1648.35,,,,,,,,,,,,,,,1,833.33,,,,,,,1,549.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.70,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,51.87,,,,,1,51.87,,,1,,,,51.87,,,,,,,,1,51.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.84,,,,,,,2,101.68,,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,1,50.84,,,,,,,1,89.37,1,50.84,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,56.85,,,,,,,,,,,,,,,,,,,,,,,1,56.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,145.28,,,,,,,5,387.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,189.04,,,,,,,3,224.55,,,,,,,,,,,,,,,,,,,,,,,1,123.92,,,,,,,,,1,189.04,,,,,,,,,,,,,,,,
,,,,60~64,1,112.99,,,,,,,4,264.38,,,,,,2,318.47,1,112.99,,,,,,,,,,,,1,159.24,,,1,112.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,166.67,,,5,351.86,,,,,,1,166.67,,,,,,,,,,,,,,,,2,243.61,,,,,,,1,121.80,1,121.80,,,1,121.80,2,140.75,,,,,,,,,,
,,,,70~74,,,1,131.41,1,131.41,1,131.41,7,554.68,,,,,,,,3,237.72,1,,199.60,,,2,158.48,,,,,,,2,262.81,,,1,199.60,,,,,1,199.60,,,,,3,237.72,,,,,,,,,,
,,,,75~79,,,,,,,,,3,398.41,,,,,,3,585.94,3,398.41,,,,,,1,414.94,,,,,,,1,195.31,1,195.31,,,,,,,,,1,195.31,,,4,781.25,,,,,,,,,,
,,,,80~84,,,,,,,2,573.07,2,938.97,,,,,,2,938.97,1,469.48,,,,,,1,469.48,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,
,,,,35~39,,,,,1,53.73,,,,,,,,,,2,67.61,,,,,,,,,,,,,,,,,,,,,,1,53.73,,,,,,,,,,,,,1,91.16,1,91.16,,,,
,,,,40~44,4,124.65,,,,,,,,,,,,,,2,169.06,,,,,,,,1,49.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,112.23,,,,,,,,,,,,,,5,282.49,,,,,,,,,,,,1,56.50,,,,,1,110.74,,,,,,,,,,,1,110.74,,,,,2,112.99,,,,,,
,,,,50~54,1,68.78,,,,,,,,,,,,,,4,174.75,,,,,,,,2,87.37,,,1,68.78,2,87.37,1,68.78,,,,,,,,,,,2,137.55,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,117.79,1,117.79,,,,,,2,144.82,,,1,,117.79,,,,,,,,,,,1,117.79,,,,,,,1,187.97,,,,,,,,,1,117.79,,,,,,,,
,,,,60~64,1,118.76,,,,,,,2,137.93,2,,,,137.93,9,620.69,,,,,,,,,,2,237.53,1,164.47,,,1,118.76,,,,,,,2,237.53,,,,,,,,,,,1,164.47,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,138.41,9,622.84,,,,,,2,138.41,1,159.24,1,122.40,2,138.41,,,,,,,,,,,3,367.20,1,122.40,,,,,,,,,,,1,159.24,2,138.41,,
,,,,70~74,,,1,131.75,,,,,,,,,,,,5,396.51,,,,,,1,199.20,5,396.51,,,2,263.50,,,,,,,,,,,,,,,,,,,1,131.75,,,,,,,1,131.75,,
,,,,75~79,,,,,,,,,1,387.60,1,,,,187.27,2,775.19,,,,,,,,5,631.31,,,,,,,1,187.27,,,,,,,,,,,2,252.53,,,,,,,,,,,2,775.19,,
,,,,80~84,,,1,442.48,,,,,2,884.96,,,,,,,,,,,,,,,1,442.48,,,1,769.23,,,,,,,,,,,,,1,442.48,,,,,,,,,,,,,1,769.23,,
,,,,85+,,,,,,,,,,,,,,,,1,1612.90,1,1063.83,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,105.34,,,,,,,,,1,,,,55.34,,,,,1,,96.06,,,,,2,110.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,93.02,,,,,,,,,,,,,,2,62.02,,,,,,,,,,1,82.51,,,,,,,,,,,,,,,1,82.51,,,,,,,,,,,,,,,,
,,,,45~49,3,108.89,1,55.25,,,,,3,108.89,,,,,,,,1,55.25,,,,,,1,105.82,,,,,,,,,,,1,105.82,,,,,1,105.82,,,,,,,,,,,,,,,,
,,,,50~54,2,82.30,,,,,1,63.78,1,63.78,,,,,,,,1,116.01,,,,,,,,1,63.78,,,,,,,,,2,127.55,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,115.21,1,115.21,,,,,6,424.03,,,,,,,,1,115.21,,,,,,,,,,,,,,,,,,2,230.41,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,330.91,,,,,,1,113.77,1,158.23,1,,158.23,,,2,227.53,,,1,113.77,,,,,,,,,1,158.23,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,172.71,,,,,2,245.70,4,287.15,,,,,,2,345.42,2,345.42,1,,122.85,,,,,,,,,,,,,1,172.71,2,143.58,1,122.85,3,215.36,1,122.85,1,122.85,1,122.85,1,122.85,,,,,,,,,,
,,,,70~74,,,,,1,140.45,,,4,324.15,,,,,,2,162.07,3,421.35,,,,,,,,,,,,,,,,1,140.45,,,1,191.57,1,140.45,,,,,,,4,561.80,,,,,,,,,,
