,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,144.93,,,1,144.93,3,434.78,3,,,,434.78,1,144.93,1,,144.93,,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,250.63,,,,,,1,,250.63,,,,,1,250.63,,,,,1,250.63,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,462.96,,,1,,,,462.96,1,462.96,,,,,,,,,,,,,,,,,1,462.96,,,2,925.93,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.26,,,,,,,,,,,,,,,,1,,54.26,,,,,,,,,,,,,,1,54.26,,,,,,,,,,,,,,,,,,
,,,,45~49,2,123.84,,,2,123.84,,,,,1,,,,61.92,,,,,,,,,1,61.92,,,,,,,,,1,61.92,,,,,,,,,,,,,,,,,,
,,,,50~54,3,262.93,,,,,1,87.64,,,,,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,215.52,,,2,215.52,,,,,,,,,,,,,,,,,,,,1,107.76,,,,,1,107.76,1,107.76,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,275.23,,,2,183.49,2,,,,183.49,1,91.74,2,,183.49,,,,,,3,275.23,,,,,,,1,91.74,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,315.13,5,525.21,,,,,,,,,,4,420.17,,,,1,,105.04,,,,,,,,,1,105.04,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,136.61,4,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,2,273.22,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,236.97,,,,,,,,,,2,473.93,1,,236.97,1,,236.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,1,425.53,,,,,,,,,1,425.53,1,425.53,,,,,,,,,,,,,,
,,,,85+,,,,,1,763.36,,,,,,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.56,,,,,,,,,1,53.56,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,55.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,108.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.26,,,,,,,,,,
,,,,35~39,1,53.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,106.10,,,,,,,,,,,,,,,,,,
,,,,40~44,5,256.02,,,1,51.20,,,,,,,,,,,,,,,,,,,,1,51.20,,,1,51.20,,,,,,,,,1,51.20,,,,,,,,,,,,
,,,,45~49,3,186.92,,,,,1,62.31,1,62.31,,,,,,,,1,,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,79.43,,,,,,1,79.43,1,,79.43,,,,,,1,79.43,,,,,1,79.43,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,233.10,,,1,116.55,,,1,116.55,,,,,,2,233.10,1,,116.55,,,,,,,,,,1,116.55,,,1,116.55,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,183.49,,,,,,1,91.74,2,,183.49,,,,,,,,,,,,,,1,91.74,1,91.74,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,6,625.65,1,,,,104.28,1,104.28,2,,208.55,2,,208.55,1,104.28,1,104.28,,,,,,,2,208.55,,,,,,,,,,,,,,,,,,
,,,,70~74,1,132.10,1,132.10,,,,,1,132.10,,,,,,1,132.10,3,,396.30,,,,1,132.10,,,,,1,132.10,,,2,264.20,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,222.72,,,,,,,,1,,222.72,,,,2,445.43,,,,,,,,,2,445.43,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,409.84,1,,409.84,,,,,,,,,,,,1,409.84,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,704.23,,,,,,1,704.23,,,,,,,,,,,,,,,,,,,,,1,704.23,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,56.98,,,,,,,,1,,56.98,1,,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,53.22,,,,,1,53.22,1,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,51.41,,,,,,,1,51.41,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,60.94,,,,,1,60.94,,,,,,,,1,60.94,,,,2,,121.88,,,,,,,1,60.94,,,,,,,,,2,121.88,,,,,,,,,,,,
,,,,50~54,3,220.43,1,73.48,,,3,220.43,,,1,,,,73.48,,,,,,,,,,,,,,,,,,,,,,,,,1,73.48,,,,,,,,,,,,
,,,,55~59,1,115.07,,,,,1,115.07,,,1,,,,115.07,,,,,,1,,115.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,94.16,,,,,1,94.16,1,94.16,3,,,,282.49,1,94.16,,,,,,,,,,,1,94.16,1,94.16,1,94.16,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,302.72,,,1,100.91,2,201.82,1,100.91,2,,,,201.82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,201.82,,,,,,,,,,
,,,,70~74,1,129.37,,,,,,,1,129.37,7,,,,905.56,1,129.37,1,,129.37,,,,,,,,,,1,129.37,,,1,129.37,,,,,,,,,,,,,,,,,,
,,,,75~79,1,207.04,,,,,,,,,1,,,,207.04,,,1,,207.04,,,,1,207.04,,,,,,,,,,,,,1,207.04,,,2,414.08,,,,,,,,,,
,,,,80~84,,,1,396.83,1,396.83,1,396.83,,,2,,,,793.65,,,1,,396.83,,,,,,,,,,1,396.83,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,645.16,,,,1,645.16,,,,,1,645.16,,,,,,,,,,,1,645.16,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,1,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.33,,,,,,,,,,,,,,,,,,
,,,,45~49,4,236.69,1,59.17,,,,,,,1,,,,59.17,,,,,,,,,,,,,1,59.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,140.25,,,1,70.13,,,,,3,,,,210.38,,,1,,70.13,1,,70.13,,,1,70.13,2,140.25,,,,,,,,,1,70.13,,,1,70.13,,,,,,,,,,
,,,,55~59,2,220.02,,,,,,,,,1,,,,110.01,,,,,,1,,110.01,,,,,,,,,,,1,110.01,,,1,110.01,1,110.01,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,192.68,1,96.34,,,,1,,96.34,1,96.34,1,96.34,1,96.34,,,1,96.34,,,,,,,,,,,,,2,192.68,,,,,,
,,,,65~69,,,,,,,1,100.60,,,3,,,,301.81,,,2,,201.21,6,,603.62,,,2,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,123.76,,,,,,,4,,,,495.05,,,1,,123.76,2,,247.52,,,,,,,,,,,,,1,123.76,,,,,,,1,123.76,1,123.76,,,,,,
,,,,75~79,,,,,,,,,1,191.20,2,,,,382.41,,,2,,382.41,2,,382.41,,,2,382.41,,,1,191.20,,,1,191.20,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,404.86,1,,,,404.86,,,,,,3,,1214.57,,,1,404.86,,,,,,,1,404.86,,,,,1,404.86,,,,,1,404.86,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,,1257.86,,,,,,1,628.93,,,,,,,2,1257.86,,,1,628.93,,,,,,,1,628.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,,,,,,1,56.09,,,,,,,,,,,,,,,,
,,,,30~34,1,60.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,54.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.81,,,,,,,1,51.81,,,,,,,,,,,,,,1,51.81,,,,,,,1,51.81,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,115.74,,,,,,,,2,115.74,,,,,,,,,1,57.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,329.38,,,,,,,,,,,,,,5,329.38,,,,,,,,,2,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,102.35,,,,,,,,,1,,,,102.35,2,204.71,2,,204.71,1,,102.35,,,,,,,,,1,102.35,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,310.56,1,103.52,1,103.52,,,,,,,,,,4,414.08,,,,1,,103.52,1,103.52,,,,,,,,,,,,,,,,,,,1,103.52,,,,,,,,
,,,,65~69,2,200.60,,,1,100.30,,,,,1,,,,100.30,2,200.60,1,,100.30,7,,702.11,1,100.30,,,,,,,,,,,1,100.30,,,1,100.30,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,368.10,2,,245.40,1,,122.70,1,122.70,,,1,122.70,,,,,,,,,,,,,1,122.70,1,122.70,3,368.10,,,,,,
,,,,75~79,1,184.84,,,,,,,2,369.69,1,,,,184.84,2,369.69,1,,184.84,1,,184.84,,,,,,,,,1,184.84,,,,,1,184.84,,,,,,,2,369.69,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,370.37,,,,,,2,,740.74,,,,,,,,,,,,,,,,,1,370.37,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,588.24,,,,,,,1,588.24,,,1,588.24,,,1,588.24,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,114.03,,,,,,,,,1,,,,57.01,1,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.71,,,,,1,52.71,,,,,,,,2,105.43,,,,,,,,,,,1,52.71,,,,,1,52.71,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.27,1,56.27,,,,,,,,,,,,,,,,,1,,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,325.31,,,,,,,,,,,,,,2,130.12,,,,2,,130.12,,,,,1,65.06,,,,,1,65.06,,,,,,,1,65.06,,,,,,,,,,
,,,,55~59,2,179.53,,,1,89.77,,,,,,,,,,,,,,,2,,179.53,,,,,,,,,,,,,,,1,89.77,,,,,,,,,,,,,,
,,,,60~64,1,112.36,,,,,,,,,,,,,,1,112.36,,,,,,,1,112.36,,,3,337.08,,,,,1,112.36,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,298.51,1,,99.50,,,,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,1,99.50,,,,,,,1,99.50,,,,,,,,
,,,,70~74,2,246.91,,,,,,,2,246.91,,,,,,3,370.37,1,,123.46,5,,617.28,,,4,493.83,1,123.46,,,,,1,123.46,,,,,,,,,1,123.46,,,,,,,,
,,,,75~79,3,505.90,,,,,,,,,,,,,,2,337.27,2,,337.27,4,,674.54,,,,,1,168.63,,,,,1,168.63,,,,,,,,,2,337.27,,,,,,,,
,,,,80~84,1,364.96,,,,,,,1,364.96,,,,,,1,364.96,,,,2,,729.93,,,,,,,1,364.96,,,,,,,,,,,,,2,729.93,,,,,,,,
,,,,85+,,,,,,,,,2,1075.27,,,,,,1,537.63,,,,1,,537.63,1,537.63,1,537.63,,,,,,,,,,,,,1,537.63,,,2,1075.27,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.36,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,58.11,,,,,,,,1,58.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.77,,,,,,,2,105.54,,,,,,,,,,,,,,,,,,,,1,52.77,1,52.77,,,,,,,1,52.77,,,,,,,,,,,,
,,,,50~54,3,192.43,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,2,128.29,,,,,1,64.14,,,,,,,,,,,,,,,,
,,,,55~59,1,82.17,,,,,,,4,328.68,1,,,,82.17,1,82.17,1,,82.17,1,,82.17,,,,,,,,,2,164.34,,,,,,,,,,,1,82.17,,,,,,,,
,,,,60~64,1,120.05,,,,,,,4,480.19,1,,,,120.05,1,120.05,,,,,,,,,1,120.05,1,120.05,,,,,,,,,,,,,,,1,120.05,,,,,,,,
,,,,65~69,,,,,,,,,3,296.74,1,,,,98.91,2,197.82,,,,,,,,,1,98.91,,,1,98.91,3,296.74,,,,,1,98.91,,,,,,,,,,,,,,
,,,,70~74,1,122.70,1,122.70,1,122.70,,,3,368.10,,,,,,3,368.10,,,,,,,1,122.70,,,,,,,1,122.70,,,,,1,122.70,,,,,1,122.70,,,,,,,,
,,,,75~79,,,,,1,160.77,,,2,321.54,1,,,,160.77,,,,,,,,,1,160.77,1,160.77,,,,,3,482.32,,,,,,,,,,,2,321.54,,,,,,,,
,,,,80~84,1,332.23,,,1,332.23,,,,,,,,,,,,,,,,,,1,332.23,,,,,,,,,,,1,332.23,,,,,1,332.23,3,996.68,,,,,,,,
,,,,85+,,,,,,,1,531.91,,,,,,,,1,531.91,,,,,,,,,,,,,,,1,531.91,,,,,1,531.91,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,223.09,,,1,55.77,,,,,,,,,,,,1,,55.77,2,,111.54,,,1,55.77,1,55.77,1,55.77,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.19,,,,,,,,,,,,,,,,
,,,,50~54,1,63.37,,,,,,,,,2,,,,126.74,,,,,,,,,,,,,2,126.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,231.48,,,,,,,,,4,,,,308.64,,,2,,154.32,3,,231.48,,,,,,,2,154.32,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,236.69,,,,,,,,,2,,,,236.69,,,,,,2,,236.69,,,1,118.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,202.63,,,,,2,202.63,,,2,,,,202.63,1,101.32,1,,101.32,3,,303.95,,,,,,,3,303.95,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,468.93,,,2,,234.47,2,,234.47,,,2,234.47,,,,,1,117.23,,,,,1,117.23,,,,,,,,,,,,,,
,,,,75~79,,,1,157.23,,,,,1,157.23,2,,,,314.47,,,4,,628.93,6,,943.40,,,,,,,2,314.47,,,1,157.23,,,3,471.70,,,,,,,,,,,,,,
,,,,80~84,1,303.95,,,,,,,1,303.95,1,,,,303.95,,,2,,607.90,4,,1215.81,1,303.95,,,,,2,607.90,1,303.95,,,,,,,,,,,,,,,,,,,,
