,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,17.06,,,,,,,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,,,1,73.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.05,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,54.76,,,,,,,,,,,,,,,,,1,64.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,19.84,1,,,,41.03,,,1,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,10.29,1,10.29,,,,,,,,,,,,,1,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,23.39,,,,,,,,,1,,,,8.92,1,16.04,,,,,,,,,,,,,,,1,16.04,,,,,,,,,,,,,,,,,,,1,16.04,1,8.92,,,1,23.39,,,,,1,23.39,,,,,,,,,,,,,,
,,,,30~34,4,27.69,,,,,,,,,,,,,,,,,,,,,,,,1,46.00,,,,,,,,,,,,,,,,,,,,,,,1,46.00,1,10.63,,,,,1,10.63,,,,,1,46.00,,,,,,,,,,,,,,
,,,,35~39,9,41.03,,,1,59.67,,,2,20.30,2,,,,25.96,1,152.91,,,7,34.63,,,,,,,3,25.60,2,23.60,1,11.80,,,,,1,11.80,,,2,60.13,,,,,,,4,34.14,,,,,,,1,22.42,1,51.39,1,22.42,5,27.30,,,1,51.39,1,30.83,,,,,,,,
,,,,40~44,30,116.19,,,,,1,11.90,,,2,,,,29.50,1,21.87,,,7,57.20,,,,,,,2,23.80,1,11.90,1,45.31,1,11.90,2,36.65,4,81.42,,,,,,,,,,,4,27.14,,,1,21.87,,,,,1,11.90,1,21.87,4,22.63,,,1,56.88,1,30.62,,,,,,,,
,,,,45~49,31,117.91,1,11.54,1,76.63,1,46.00,1,58.55,1,,,,11.54,1,76.63,,,24,91.29,,,,,,,4,36.90,9,57.83,2,23.08,,,2,14.98,6,51.51,3,50.07,,,,,,,2,36.62,2,18.45,,,1,30.42,,,,,1,30.42,3,47.85,3,19.28,1,21.34,1,58.55,1,67.52,,,,,,,,
,,,,50~54,42,178.47,,,4,33.06,,,1,23.03,1,,,,35.68,3,78.39,,,26,116.24,,,,,,,5,55.08,12,81.31,3,48.09,,,5,32.74,10,45.42,1,23.03,1,52.77,1,181.16,,,3,20.83,12,60.35,,,,,,,,,2,18.30,3,54.66,7,46.92,1,35.68,1,12.30,,,,,,,,,,
,,,,55~59,36,222.92,,,,,2,19.70,1,78.80,4,,,,51.48,2,39.41,1,15.38,24,141.06,1,15.38,,,,,9,60.01,14,93.35,3,37.25,,,4,46.65,9,65.26,2,27.37,,,,,,,1,15.38,13,86.59,,,3,34.61,2,25.23,,,,,3,57.66,3,25.63,2,43.52,1,64.39,2,44.89,,,,,,,,
,,,,60~64,20,186.55,1,26.57,2,111.42,,,2,53.13,,,,,,3,88.00,,,37,336.79,,,,,,,3,51.75,20,192.07,1,50.61,,,6,115.54,3,49.85,3,52.26,,,,,,,,,9,137.15,1,85.62,1,115.61,1,85.62,,,2,120.92,2,86.17,1,26.57,,,1,71.99,7,92.88,,,,,,,,
,,,,65~69,28,263.23,1,105.04,5,78.88,,,,,5,,,,81.62,8,95.64,,,49,477.63,2,49.25,,,1,48.43,10,106.84,27,248.57,4,49.15,1,71.68,6,147.75,13,138.28,5,110.55,,,,,1,71.68,7,90.97,18,187.19,2,60.59,1,105.04,2,41.35,,,1,71.68,4,115.61,3,46.62,1,29.05,1,80.91,11,121.33,,,,,,,,
,,,,70~74,11,159.26,,,1,37.33,,,2,116.96,3,,,,70.64,8,99.58,,,24,310.32,1,127.71,1,207.90,,,10,170.53,38,430.89,3,54.78,1,127.71,6,119.28,2,57.74,1,37.33,1,226.76,,,2,110.07,1,127.39,17,219.75,1,37.33,1,63.78,1,127.71,,,2,51.18,4,136.24,,,,,1,37.33,19,251.56,,,,,,,,
,,,,75~79,13,223.60,3,165.93,3,80.99,,,,,7,,,,115.72,11,221.06,,,25,359.09,1,520.83,,,,,9,165.26,38,545.82,5,140.25,,,17,272.13,9,144.07,2,59.74,,,,,1,270.27,3,176.78,10,159.92,,,3,84.15,,,,,2,200.20,6,120.87,1,45.83,1,123.92,1,45.83,22,344.40,,,,,,,,
,,,,80~84,4,138.55,1,72.10,1,72.10,,,2,110.56,1,,,,72.10,6,185.93,,,12,410.40,,,,,1,72.10,6,320.34,25,620.96,,,,,5,212.59,1,72.10,2,117.44,,,,,1,236.97,1,236.97,12,338.60,,,,,,,,,,,8,325.47,2,373.83,,,1,72.10,11,297.78,,,,,,,,
,,,,85+,2,201.82,,,2,206.61,,,,,1,,,,387.60,2,405.68,,,5,401.93,,,,,,,4,284.70,7,489.51,,,,,4,284.29,,,1,641.03,,,,,,,1,227.79,2,775.19,,,2,272.85,,,,,,,2,247.83,,,,,2,296.74,2,272.85,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,46.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,109.17,,,,,,,,,,,,,,,3,24.31,1,12.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,31.97,,,,,,,,,,,,,,,1,19.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.60,,,,,1,10.78,,,,,1,20.13,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.82,,,,,1,10.39,,,,,,,,,,,,,,,,,,
,,,,25~29,1,23.80,,,,,,,1,23.80,3,,,,23.34,,,2,11.67,,,,,,,,,,,1,16.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,65.70,,,,,,,,,1,,,,10.22,1,27.13,3,26.85,,,,,,,,,2,20.44,,,1,10.22,,,,,,,,,,,,,,,1,44.90,3,20.18,,,,,,,,,1,52.74,,,1,27.13,,,,,,,,,,,,,,
,,,,35~39,23,92.47,,,1,48.83,,,,,,,,,,,,1,78.86,,,,,,,,,3,31.03,1,52.47,,,2,32.99,1,52.47,,,,,1,11.90,,,,,,,2,15.59,,,3,23.38,1,22.58,,,1,11.90,,,3,92.48,,,,,,,,,,,,,,
,,,,40~44,19,95.28,,,,,,,,,2,,,,44.11,,,12,57.36,2,37.02,1,70.47,,,3,19.96,3,45.04,1,22.06,,,1,12.03,10,46.81,1,47.01,,,,,,,,,,,3,18.67,1,12.03,,,,,,,,,1,31.05,4,42.34,1,79.87,,,,,,,,,,,,
,,,,45~49,51,194.59,,,,,,,2,16.74,2,,,,35.80,,,14,65.36,,,,,1,44.80,2,56.88,5,32.42,2,16.74,,,4,22.66,7,110.46,,,1,11.63,,,,,,,3,42.73,4,30.33,,,,,,,,,1,11.63,2,67.02,3,40.99,1,11.63,1,11.63,,,,,,,,,,
,,,,50~54,26,110.02,2,24.12,,,,,1,75.36,2,,,,19.48,3,22.82,21,88.86,,,,,,,11,68.68,10,69.83,4,23.59,,,4,52.53,11,71.08,1,12.06,,,,,,,,,4,32.67,4,33.85,,,1,12.06,,,,,1,22.42,7,60.38,5,31.14,,,,,,,,,,,,,,
,,,,55~59,43,227.53,,,1,97.75,,,,,2,,,,145.99,3,45.72,24,129.07,,,,,,,5,59.08,17,98.69,1,14.32,,,6,45.84,8,54.35,3,42.97,,,,,,,,,2,18.54,13,80.53,,,,,2,23.63,,,,,1,61.35,2,28.65,,,3,39.52,6,50.90,,,,,,,,
,,,,60~64,21,186.17,,,,,,,,,1,,,,45.72,4,70.04,21,186.17,1,83.06,,,,,5,119.67,12,127.97,2,50.44,1,68.87,5,65.36,8,118.12,,,,,,,,,,,4,150.60,6,88.47,2,166.11,1,68.87,5,60.02,,,1,45.72,3,48.76,2,115.21,,,1,45.72,7,122.55,,,,,,,,
,,,,65~69,26,268.40,2,106.78,5,71.29,1,107.30,1,83.19,2,,,,42.57,5,63.57,32,277.68,,,,,,,14,145.06,32,285.08,3,43.27,,,5,82.33,1,72.73,5,76.09,,,1,106.27,,,1,28.60,4,75.84,16,165.67,,,1,83.19,7,78.57,,,,,2,45.08,,,2,102.20,2,57.21,17,155.36,,,,,,,,
,,,,70~74,16,196.90,,,3,142.79,,,,,1,,,,96.53,3,98.36,28,314.61,,,,,,,21,245.10,46,492.40,2,74.24,,,4,139.47,11,149.95,5,90.37,,,,,1,126.58,2,62.44,1,62.81,19,209.32,,,2,99.30,1,37.12,,,,,8,193.33,2,129.45,2,50.75,2,46.66,23,260.39,,,,,,,,
,,,,75~79,7,147.99,,,2,82.00,,,1,135.87,4,,,,106.30,9,210.72,18,302.37,4,116.69,,,1,130.55,12,196.46,43,643.33,2,126.66,1,44.68,11,192.41,3,168.54,4,207.68,,,,,,,,,1,266.67,20,306.33,,,1,44.68,1,44.68,,,,,12,179.40,,,2,64.91,3,106.42,30,462.75,,,,,,,,
,,,,80~84,6,208.70,1,289.86,,,1,69.20,,,,,,,,5,254.07,12,411.52,1,69.20,,,1,69.20,12,324.41,30,684.78,1,169.20,,,8,267.02,1,151.29,2,259.74,,,,,,,,,1,69.20,12,379.51,,,,,1,289.86,,,,,4,139.13,1,520.83,,,1,520.83,16,406.92,,,,,,,,
,,,,85+,2,289.86,,,1,217.86,,,1,125.16,1,,,,217.86,4,388.35,4,326.00,1,217.86,,,,,5,374.81,15,733.50,4,401.61,,,7,573.77,,,2,232.29,,,,,,,2,200.80,,,3,510.20,1,125.16,,,,,1,125.16,,,3,228.14,,,,,,,11,592.67,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,2,,,,57.95,,,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.80,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,22.52,,,,,,,,,,,,,,,,,,,1,56.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.75,1,,,,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,,,1,50.74,,,,,,,,,,,,,,,1,41.29,,,1,65.02,,,,,,,,
,,,,25~29,2,13.46,,,,,,,,,1,,,,9.32,,,1,24.18,,,,,,,,,,,,,,,,,,,,,,,1,24.18,,,,,,,,,,,,,,,,,1,54.88,,,,,1,9.32,,,3,24.10,,,,,,,,
,,,,30~34,3,25.44,,,,,,,2,25.20,1,,,,9.80,1,70.82,,,,,6,40.46,,,,,,,2,12.74,2,14.23,2,26.71,,,,,1,9.80,,,,,1,9.80,,,,,,,,,2,25.20,1,9.80,1,9.80,,,2,12.74,3,24.61,,,1,44.37,,,,,,,,
,,,,35~39,9,49.78,,,,,,,1,50.15,1,,,,22.68,,,,,,,5,25.93,,,1,22.68,,,3,20.86,3,32.87,,,,,,,3,41.60,,,,,,,,,,,,,,,1,31.45,2,45.36,2,23.71,,,,,,,,,1,75.47,2,45.36,,,,,,
,,,,40~44,30,137.80,,,2,20.74,,,1,22.72,2,,,,26.34,1,12.10,,,,,8,47.40,,,,,,,2,26.34,3,38.25,1,46.47,,,2,24.20,6,37.62,,,,,1,12.10,,,,,,,1,48.50,5,39.48,1,22.72,,,,,,,1,48.50,1,81.50,4,48.41,,,,,,,,
,,,,45~49,33,134.47,,,,,1,29.75,1,21.61,,,,,,2,20.11,,,,,16,65.20,,,,,,,1,29.75,9,52.57,6,43.04,1,11.82,2,21.66,14,65.98,,,,,,,,,,,,,1,11.82,6,32.10,1,11.82,3,25.38,,,,,,,1,21.61,8,45.06,,,,,,,,
,,,,50~54,54,224.80,,,,,,,4,23.44,3,,,,28.92,10,53.16,,,,,20,102.77,,,,,,,9,41.91,10,46.57,1,11.96,,,4,61.27,9,62.09,,,2,67.43,,,1,49.70,,,1,11.96,5,38.66,8,53.53,1,11.96,4,30.99,3,27.22,,,,,2,17.66,7,41.03,,,1,11.96,2,68.12,,
,,,,55~59,43,205.77,1,209.21,6,51.90,2,31.37,4,62.57,3,,,,47.06,5,40.92,,,1,101.94,28,133.99,,,,,,,13,71.58,25,143.26,6,43.47,,,2,51.15,12,77.72,,,4,44.33,,,,,1,25.58,2,51.15,3,30.64,16,92.69,1,40.57,2,35.86,,,,,,,6,42.14,5,47.26,2,51.15,1,209.21,5,106.11,,
,,,,60~64,17,145.22,2,40.87,1,42.14,,,1,42.14,2,,,,29.87,2,51.36,,,,,25,207.25,,,1,79.30,,,7,109.12,30,231.75,4,52.11,,,9,101.66,9,104.48,,,3,88.37,1,65.75,,,,,1,23.14,,,10,112.96,,,4,76.86,2,46.27,,,,,4,50.28,3,46.77,,,3,107.84,17,157.28,,
,,,,65~69,15,139.42,2,112.93,,,1,109.41,1,28.02,2,,,,48.40,5,122.04,,,1,28.02,37,342.40,,,,,1,108.70,7,70.63,29,261.64,2,35.77,,,9,115.13,5,63.81,,,4,70.87,,,,,,,2,47.86,2,44.61,24,235.99,,,2,35.77,4,51.05,,,1,28.02,7,84.58,1,108.70,,,1,163.93,27,243.59,,
,,,,70~74,6,111.88,1,36.09,3,84.22,,,,,4,,,,63.51,9,156.30,,,,,24,271.65,2,72.18,,,,,13,171.91,33,397.83,2,60.68,,,6,93.75,13,172.76,,,2,68.33,,,,,,,1,190.48,3,115.74,24,269.03,,,,,4,72.74,,,2,55.48,8,123.13,2,45.11,,,2,72.18,20,213.68,,
,,,,75~79,8,180.83,1,44.40,3,111.28,1,248.76,1,44.40,3,,,,95.51,9,147.61,,,,,29,392.69,,,,,,,11,182.09,37,514.89,2,57.52,,,11,184.53,6,137.43,1,137.36,7,108.98,,,,,,,1,112.49,1,44.40,25,377.53,4,104.22,4,104.22,3,114.81,,,1,81.63,12,211.27,,,,,2,101.63,27,418.09,,
,,,,80~84,2,128.45,,,,,,,2,160.00,4,,,,179.86,5,176.99,,,,,14,387.92,,,,,,,9,232.50,29,671.76,2,226.76,1,144.93,9,239.55,1,196.46,,,5,178.13,1,196.46,,,,,,,1,144.93,16,370.63,,,1,502.51,3,132.45,,,,,2,187.09,,,,,,,19,429.48,,
,,,,85+,8,735.97,1,485.44,,,1,1086.96,,,2,,,,503.78,6,357.36,,,,,9,467.78,,,,,,,4,259.24,17,729.93,2,168.49,,,5,347.71,2,359.07,,,,,,,,,,,1,326.80,,,8,435.97,,,,,1,326.80,,,1,398.41,2,1047.12,,,1,280.90,3,453.17,10,619.20,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,18.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.82,,,,,1,62.93,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,64.14,,,,,,,,1,20.96,,,,,,,,,,,,,,,,,,,,,,,,,1,44.29,,,,,,,,,,,,,,,,,,,1,11.14,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,20.39,,,,,,,2,29.31,,,,,,,,,,,2,17.29,1,10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22.97,,,,,,,,,,,,,,
,,,,25~29,1,9.59,,,,,,,1,25.17,,,,,,,,1,9.59,,,,,,,,,,,,,,,1,43.99,,,1,17.12,,,,,1,9.59,,,,,,,,,,,1,25.17,1,43.99,,,,,,,2,20.38,,,4,27.78,,,,,,,,
,,,,30~34,1,9.64,,,,,1,9.64,,,2,,,,19.28,1,9.64,,,1,40.92,1,24.94,,,,,,,1,126.42,,,4,28.04,,,1,40.92,,,,,,,,,1,24.94,,,,,1,40.92,,,,,1,9.64,,,,,,,1,24.94,3,47.73,,,,,,,,
,,,,35~39,13,66.50,,,,,,,,,1,,,,76.45,1,65.02,1,11.75,,,6,29.10,,,,,,,3,22.00,2,15.45,2,19.14,,,,,1,11.75,,,,,,,,,,,,,,,1,53.28,,,1,80.71,,,,,1,22.55,,,2,42.32,,,,,,,,
,,,,40~44,11,68.20,,,3,56.58,,,,,,,,,,3,22.35,,,,,7,54.99,,,,,,,,,2,31.20,1,49.24,,,2,20.81,5,28.68,1,46.75,,,,,,,,,,,,,,,,,,,,,,,2,19.50,1,49.24,11,57.46,1,46.75,,,,,,
,,,,45~49,28,108.01,1,21.87,1,45.17,,,1,58.24,3,,,,23.22,1,11.98,1,21.87,,,14,59.70,,,,,,,2,25.27,10,53.38,2,20.74,,,3,37.12,9,38.38,1,21.87,,,,,1,58.24,,,1,29.94,,,5,38.36,2,18.93,1,45.17,1,21.87,1,29.94,2,23.95,1,45.13,2,45.15,,,,,,,,
,,,,50~54,30,136.30,1,48.83,1,49.41,1,22.24,4,50.67,1,,,,22.24,4,25.63,,,,,29,135.98,,,,,,,9,53.68,10,58.27,2,19.30,,,6,40.38,16,70.02,2,32.88,,,,,,,,,,,3,25.56,15,71.10,,,4,26.89,1,22.24,,,,,,,5,30.36,,,4,60.24,,,,
,,,,55~59,42,193.49,1,13.29,4,31.63,2,55.02,,,1,,,,69.64,2,29.89,,,,,27,131.00,1,91.16,1,57.50,1,13.29,12,59.48,18,131.60,2,34.66,,,7,46.70,18,88.80,3,23.60,,,1,24.47,,,1,91.16,1,13.29,1,13.29,21,119.04,,,1,13.29,2,29.89,,,1,13.29,4,92.10,3,25.83,1,13.29,6,53.44,,,,
,,,,60~64,27,189.75,1,59.10,2,40.26,,,2,66.27,2,,,,34.99,4,104.14,,,,,31,224.12,,,,,,,12,107.60,16,158.38,4,79.35,,,7,74.69,13,105.25,2,49.53,1,59.10,,,1,36.87,,,1,20.13,8,88.86,31,246.52,,,,,3,39.06,,,2,73.75,3,45.30,6,55.71,4,69.10,10,109.71,,,,
,,,,65~69,24,250.42,,,,,,,,,,,,,,4,72.63,1,29.29,,,34,317.61,1,115.21,,,,,12,148.53,26,242.88,2,58.58,1,29.29,5,82.78,6,103.61,2,82.88,,,,,,,,,1,29.29,2,58.58,27,290.07,,,2,42.70,5,67.69,,,3,84.01,4,76.07,2,72.78,1,53.19,5,84.30,,,,
