,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,452.49,,,,,,,,,,,,,,,,1,370.37,,,,,,,1,408.16,,,1,961.54,,,,,,,,,,,,,1,370.37,1,408.16,2,350.26,,,,,1,452.49,,,,,1,408.16,,,,,,,,,,,,,2,531.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,9.63,,,,,1,18.54,,,,,,,,,,,,,1,8.01,,,,,,,,,,,,,1,8.01,,,1,8.01,,,1,18.54,,,1,5.79,,,1,8.01,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.58,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,22.17,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,5.21,,,,,2,16.37,,,2,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,9.59,,,2,7.04,,,,,,,,,,7,12.81,,,,,,,,,,,,,1,8.43,,,1,14.92,,,,,,,,,,,,,,,,,,,,,1,4.60,1,7.14,,,,,1,8.43,,,,,3,10.54,,,,,,,,,,,,,,,,
,,,,30~34,,,9,19.16,1,7.21,3,6.47,,,,,,,,,,1,4.74,,,,,,,1,4.74,,,1,,,,,,3,12.80,,,,,1,9.28,,,,,,,,,,,,,,,2,12.59,1,4.74,,,,,,,,,2,7.93,,,,,,,,,,,,,,,,,,
,,,,35~39,,,10,25.98,,,8,21.21,,,,,,,,1,14.37,2,21.17,,,,,,,1,17.43,,,,,,,1,17.43,,,,,,,2,13.18,,,,,,,,,,,,,,,,,,,,,,,,,1,17.43,1,10.09,,,,,,,,,,,,,,,,,,
,,,,40~44,,,15,51.15,,,13,39.55,,,1,,,,9.21,,,,,,,,,1,19.60,1,19.60,,,,,,,5,31.32,1,11.49,1,19.60,,,1,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16.97,,,,,,,,,,,,,,,,,,
,,,,45~49,,,16,51.19,1,11.68,15,49.49,,,,,,,,,,1,56.66,,,2,23.26,2,19.37,2,14.88,,,,,,,3,45.14,1,56.56,,,,,2,14.19,1,20.50,1,11.68,,,,,,,,,,,3,41.07,,,,,,,2,30.11,,,3,28.94,,,1,56.66,,,,,,,,,,,,,,
,,,,50~54,,,11,50.07,,,24,95.05,,,,,,,,,,1,13.69,1,16.77,1,31.01,2,21.77,,,,,,,,,3,93.02,4,42.54,2,22.90,2,62.02,,,,,,,,,,,,,,,1,70.97,3,18.71,,,,,,,,,,,3,48.79,1,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,31.99,,,23,96.52,6,63.80,,,,,,,,1,29.59,,,,,4,28.13,1,27.29,,,,,,,3,48.88,,,,,,,4,65.17,1,36.25,,,2,41.79,,,,,,,,,7,69.58,,,,,,,1,29.59,1,29.59,1,16.07,,,,,,,,,,,,,,,,,,
,,,,60~64,1,39.86,5,45.82,,,16,98.61,,,,,,,,,,4,41.35,,,3,64.29,,,,,,,,,2,36.21,1,46.36,10,57.85,,,,,1,21.51,,,1,46.36,,,,,1,46.36,,,,,2,42.86,,,1,37.64,,,,,2,42.86,,,,,2,27.94,,,,,,,,,,,,,,
,,,,65~69,,,3,45.58,,,10,109.52,2,271.74,,,,,,,,1,32.53,,,1,32.53,2,110.99,1,31.06,1,135.87,,,,,3,47.66,5,121.68,,,,,3,38.57,,,,,,,,,,,,,2,31.78,4,48.09,,,,,3,202.16,1,31.06,5,59.67,,,,,2,60.86,,,,,,,,,,,,,,
,,,,70~74,,,3,66.04,,,6,80.54,,,,,,,,,,,,1,52.85,,,,,,,,,,,1,96.90,,,4,113.93,,,,,2,68.40,,,,,,,,,,,,,1,46.47,3,102.95,,,3,65.69,,,,,,,,,,,1,191.20,,,,,,,,,,,,,,
,,,,75~79,,,2,246.61,,,8,192.40,,,,,,,,,,,,,,,,,,1,239.81,,,,,,,1,153.14,2,136.61,,,,,2,103.63,,,,,,,1,78.43,,,,,,,2,186.39,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,2,190.29,1,306.75,,,,,1,238.66,,,,,,,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,9.60,,,,,,,,,,,,,,,,,,,,,,,1,5.73,,,,,,,,,2,8.81,,,,,,,2,13.37,1,9.20,,,,,,,1,8.03,,,1,9.75,,,,,1,24.48,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,3,13.07,,,,,,,,,,,,,,,3,11.07,,,,,,,2,6.80,,,,,,,,,,,,,,,,,,,2,10.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,23.26,,,,,3,10.22,,,,,,,,,,,,,,,2,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.67,,,1,5.67,,,,
,,,,20~24,1,5.21,,,,,1,8.10,,,,,,,,,,3,6.96,2,8.24,,,,,,,1,5.21,,,1,5.21,,,,,,,1,5.21,,,,,1,7.23,,,,,,,,,,,,,,,,,,,,,2,6.33,,,,,,,1,7.23,,,1,5.21,,,,,,,,
,,,,25~29,2,9.14,4,11.04,,,2,6.85,,,,,,,,,,2,6.85,1,6.86,1,6.83,,,1,4.63,,,,,,,,,2,5.53,1,4.63,,,,,,,1,6.83,,,,,,,,,,,,,,,,,,,,,4,8.66,1,4.63,,,,,,,,,6,13.01,1,19.52,,,,,,
,,,,30~34,,,9,15.40,,,8,10.04,2,5.63,1,,,,4.57,1,7.34,2,14.68,,,,,2,5.63,,,,,,,,,,,,,3,10.49,,,,,,,3,8.66,,,,,1,6.67,,,,,,,,,,,,,,,3,5.94,,,1,7.34,,,,,,,4,8.28,,,3,11.34,,,,
,,,,35~39,,,27,51.64,,,15,34.10,1,12.13,,,,,,,,7,18.87,2,10.53,1,13.10,3,16.06,1,7.35,,,,,,,,,,,1,7.35,2,8.21,,,,,4,18.77,,,,,1,12.13,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.31,,,,,,,,
,,,,40~44,2,16.26,27,57.82,,,25,56.73,2,11.12,1,,,,8.63,,,1,11.22,2,11.12,2,41.02,,,1,11.22,,,1,38.08,,,,,,,,,3,12.97,,,,,4,14.48,,,,,,,,,,,,,1,8.63,,,,,,,3,10.90,1,8.63,,,,,1,15.64,,,1,14.27,,,,,,,,
,,,,45~49,1,14.37,18,48.75,,,35,100.05,1,17.51,,,,,,,,,,1,19.20,1,11.18,3,18.87,3,23.21,,,,,,,,,,,2,50.28,5,28.03,1,19.20,,,5,23.69,,,,,1,25.14,,,,,,,,,1,25.14,,,,,5,25.17,,,1,14.37,,,2,15.79,,,3,16.81,,,1,51.52,,,,
,,,,50~54,,,19,65.24,1,16.85,25,91.51,4,29.70,1,,,,21.00,,,2,18.69,2,19.69,1,64.77,4,18.56,4,25.61,,,,,,,,,,,2,59.95,9,32.65,,,,,6,30.30,1,23.70,,,,,,,,,,,,,,,,,,,4,25.61,1,16.85,,,1,21.00,2,18.42,,,4,22.60,,,,,,,,
,,,,55~59,,,22,92.60,1,27.95,31,123.87,2,18.83,,,,,,,,,,1,27.95,2,29.66,1,14.83,10,39.96,,,,,,,2,22.80,1,27.95,7,53.30,6,32.34,,,,,9,46.40,1,14.83,,,3,69.04,1,19.25,,,,,,,,,4,31.88,,,7,47.77,4,36.66,3,46.40,1,25.76,1,19.25,1,25.76,2,24.42,2,55.90,,,,,,
,,,,60~64,1,37.76,23,118.88,,,31,190.34,1,37.76,,,,,,,,2,39.16,,,3,46.35,4,31.36,6,84.69,,,,,1,93.28,,,1,37.76,8,70.63,10,55.03,1,23.82,,,10,77.51,2,37.95,,,1,19.58,2,37.95,,,,,,,1,19.58,2,39.16,1,23.82,10,96.37,,,,,1,19.58,3,29.91,,,2,39.16,,,,,,,,
,,,,65~69,2,44.45,12,100.54,,,13,138.98,4,46.78,,,,,,,,,,1,28.91,1,53.16,2,39.29,7,66.84,1,157.73,,,1,47.71,,,1,47.71,4,43.42,15,106.01,1,33.39,,,10,78.05,,,,,1,28.91,1,28.91,,,1,28.91,,,,,2,50.29,,,13,108.23,,,,,1,113.90,,,5,59.99,2,37.45,,,1,66.49,,,,
,,,,70~74,2,97.70,4,137.55,,,7,109.29,2,72.73,,,,,,,,,,,,3,67.26,2,44.84,3,51.19,1,41.44,,,1,48.85,,,,,6,123.63,13,221.84,,,,,1,86.88,,,1,41.44,3,75.15,1,41.44,,,,,,,,,,,,,5,78.68,1,41.44,1,86.88,1,86.88,,,3,105.49,1,71.43,,,,,,,,
,,,,75~79,,,4,264.03,,,9,273.64,1,149.25,,,,,,,,2,112.11,,,,,,,2,91.32,1,116.28,,,,,,,1,89.77,4,204.19,5,160.57,,,,,4,145.03,6,207.40,1,89.77,,,,,,,,,1,75.19,,,,,,,4,218.70,,,,,,,,,1,89.77,,,,,1,118.34,,,,
,,,,80~84,,,1,151.52,,,1,158.48,,,1,,,,233.10,,,,,,,,,,,4,377.36,,,,,,,,,,,4,247.68,1,151.52,,,,,,,1,233.10,,,3,199.60,,,1,225.73,,,,,,,,,,,3,214.59,,,,,,,,,5,229.46,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,309.60,,,,,,,,,,,,,2,379.51,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,3,526.32,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,5,15.32,,,,,,,2,11.19,,,,,,,,,2,14.45,,,,,,,1,5.88,,,,,,,,,,,,,,,,,1,9.69,,,,,,,,,,,,,2,16.78,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,2,10.71,,,,,,,,,,,,,,,,,2,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.94,,,,,2,6.40,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,5.70,4,13.39,,,,,,,,,,,,,,,,,,,,,,,,,1,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.32,,,,,,,,
,,,,20~24,,,4,19.07,,,,,,,,,,,,,,1,8.02,2,11.53,,,1,8.02,1,7.32,,,1,8.19,,,,,,,,,1,7.32,1,5.08,,,1,8.02,1,10.04,,,,,,,,,1,7.32,,,,,,,,,1,8.19,,,,,,,,,,,2,7.74,,,1,5.08,,,,
,,,,25~29,,,3,19.45,,,1,6.73,,,,,,,,,,,,,,1,20.61,,,,,1,4.54,,,1,6.76,,,,,,,1,18.96,2,9.08,,,1,11.44,,,2,9.08,,,,,,,,,,,,,,,,,,,,,2,10.19,,,,,,,,,,,1,6.73,,,,
,,,,30~34,3,9.83,20,21.85,,,16,19.04,,,,,,,,1,6.86,1,6.83,4,9.63,,,,,,,4,8.91,,,,,,,,,1,6.83,1,13.31,1,6.83,2,6.54,,,,,2,7.13,,,,,,,1,6.27,,,1,6.83,,,,,,,,,3,6.09,1,18.84,,,,,4,7.70,1,,2,7.13,,,,
,,,,35~39,,,16,30.61,,,14,25.09,,,,,,,,1,11.53,1,6.53,2,9.61,3,10.93,2,16.48,,,1,6.53,3,9.74,1,40.70,,,,,,,,,1,11.53,1,10.84,,,,,2,8.92,,,,,,,,,,,,,,,,,,,,,5,11.45,,,,,,,,,,,3,15.59,,,,
,,,,40~44,,,30,62.19,,,23,55.31,,,2,,,,28.36,,,,,3,12.43,2,10.31,,,,,1,11.08,5,12.34,1,15.03,1,14.18,,,,,,,2,12.44,6,20.80,,,,,1,14.18,,,,,,,1,8.10,,,,,,,,,,,,,2,10.31,,,,,,,,,,,6,25.11,,,,
,,,,45~49,1,18.07,27,77.24,,,27,72.74,1,18.07,,,,,,,,,,4,26.40,1,13.96,,,,,4,17.97,1,10.00,,,,,,,,,,,4,14.05,6,35.36,1,10.00,1,18.07,3,20.11,,,,,1,10.00,,,,,,,,,,,,,,,3,24.66,,,1,,,,2,12.87,2,11.65,3,21.02,,,,
,,,,50~54,,,16,53.41,,,31,97.75,1,12.09,,,,,,,,,,,,,,,,,,3,22.30,3,24.67,,,,,,,,,1,20.44,6,37.54,8,28.19,,,,,9,51.87,,,,,,,,,,,,,,,,,1,17.59,1,22.99,8,39.76,,,1,12.09,1,17.59,,,1,22.99,2,27.52,,,2,15.85
,,,,55~59,1,26.67,20,81.60,,,27,104.50,5,40.46,1,,,,25.21,,,,,2,53.33,,,4,22.60,,,2,29.39,4,28.65,,,,,,,,,1,18.74,7,39.56,10,57.35,1,25.21,,,9,38.18,1,26.67,1,14.44,,,,,1,18.74,,,,,,,1,18.74,,,9,43.34,1,14.44,1,26.67,2,18.36,1,14.44,2,37.48,2,18.36,1,26.67,2,37.77
,,,,60~64,,,19,98.04,1,32.97,21,101.60,,,,,,,,,,,,1,77.52,,,,,1,22.67,4,34.57,9,52.66,1,22.67,,,,,,,,,4,59.06,12,61.62,,,,,9,81.64,,,,,2,26.87,,,,,,,1,18.43,,,2,36.87,,,14,71.89,,,,,1,34.12,,,2,36.92,2,25.61,,,,
,,,,65~69,3,106.23,5,55.52,,,15,100.52,1,51.68,1,,,,26.68,1,26.68,,,1,32.12,1,32.12,2,43.63,,,,,4,58.30,1,26.68,,,,,,,,,5,87.60,15,134.54,,,,,10,79.76,3,41.71,,,4,109.29,,,,,,,,,,,,,,,10,91.40,2,239.23,1,32.12,1,26.68,1,26.68,3,80.04,3,43.73,,,2,29.15
,,,,70~74,1,43.29,6,86.11,,,16,160.00,1,65.27,1,,,,43.29,1,43.29,,,1,,1,133.16,1,176.06,,,5,70.84,6,70.96,,,,,1,65.27,,,1,64.72,8,106.35,13,168.46,1,43.29,,,5,101.67,3,107.10,,,2,40.44,,,,,,,,,,,2,51.79,,,11,99.47,1,203.67,1,81.50,,,,,2,51.79,1,64.72,,,,
,,,,75~79,,,7,195.53,,,4,168.07,,,,,,,,,,,,2,84.71,1,83.33,,,,,,,1,321.54,1,309.60,,,,,,,,,1,105.82,8,234.12,1,321.54,,,2,76.45,1,105.82,,,2,92.42,,,,,,,,,,,,,,,1,241.55,1,70.62,,,1,103.73,,,4,282.49,1,134.23,,,2,109.29
,,,,80~84,,,,,,,3,276.75,,,,,,,,,,,,,,,,2,173.76,,,,,4,247.22,1,142.05,,,,,,,3,256.19,4,271.19,2,1459.85,,,,,3,154.48,,,,,,,,,,,,,,,,,,,,,3,154.48,,,,,2,428.27,,,,,,,,,1,129.70
,,,,85+,,,,,,,1,225.73,1,250.63,,,,,,,,,,,,,,1,1369.86,,,1,225.73,,,,,,,,,,,,,1,398.41,2,510.20,,,,,1,398.41,,,,,2,501.25,,,,,,,,,,,1,250.63,,,2,377.36,,,,,,,,,,,,,,,1,1149.43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.07,,,2,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.60,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.36,,,,,,,,,,,1,8.93,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,5.75,2,20.26,1,6.93,,,1,6.93,,,,,,,,,,,,,,,1,5.75,,,,,,,,,,,,,1,5.75,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,10.82,1,5.63,,,2,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.17,,,1,9.10,,,,,1,7.17,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,8.20,,,1,21.51,,,,,,,,,,,,1,15.00,1,7.43,,,,,2,8.61,,,,,,,,,,,,,1,5.18,,,,,1,7.91,,,,,,,,,,,,,1,7.43,,,,,2,6.26,,,,,,,1,10.22,,,,,,,,,,,,
,,,,25~29,1,6.79,3,8.11,,,3,6.13,,,,,,,,,,,,3,14.74,2,5.44,1,10.30,,,1,10.30,,,2,6.42,,,,,,,2,13.08,2,5.47,1,6.79,,,2,5.47,,,,,,,,,,,,,,,,,,,1,20.84,,,,,,,,,,,1,6.61,1,20.84,,,,,,
,,,,30~34,,,16,17.59,,,10,11.62,,,,,,,,,,,,2,7.17,6,11.87,1,6.49,,,,,2,9.63,,,,,1,6.44,,,1,8.09,3,7.77,2,12.99,,,4,8.40,,,,,,,,,,,,,,,,,,,1,6.44,1,4.39,1,6.32,,,5,14.07,,,4,9.18,,,,,,,,
