,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,537.63,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,卵巢、輸卵管及寬韌帶,,肺、支氣管及氣管,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,467.29,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,卵巢、輸卵管及寬韌帶,,其他分界不明的部位,,造血系統及網狀內皮系統,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,309.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,直腸與肛門,,肺、支氣管及氣管,,胰,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,518.13,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,781.25,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,555.56,,,,,,,1,,,,555.56,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,323.62,,,,,1,323.62,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,直腸與肛門,,胃,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,952.38,1,476.19,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,660.07,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,420.17,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,518.13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,803.21,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,323.62,1,323.62,1,,,,323.62,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,492.61,,,1,492.61,1,492.61,,,1,,,,492.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,肺、支氣管及氣管,,胃,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,直腸與肛門,,胃,,腎,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,272.48,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,452.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,374.53,2,749.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,487.80,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,621.12,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,716.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,,,,胃,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,423.73,,,,,,,,,,,,1,,423.73,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,1075.27,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,595.24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,胃,,,胰,,,結直腸癌,,,腎,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,30~34,,,1,366.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,843.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,427.35,,,,,,,,,,,,,,,,,1,,427.35,,,,,,,,
,,,,50~54,1,549.45,,,,,,,,,,,,,,,,,,,,1,,549.45,,,,,,,,,,,
,,,,55~59,1,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,401.61,2,,803.21,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,323.62,,,,1,,323.62,,,,,,,,,,,,,,
,,,,70~74,,,,,1,473.93,,,1,473.93,2,,,,947.87,1,,473.93,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,578.03,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,胰,,,,,胸腺、心臟與中隔,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,497.51,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,416.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,323.62,,,1,,,,323.62,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,1363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,330.03,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,819.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,364.96,1,364.96,,,,,3,1094.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,404.86,1,,404.86,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,588.24,,,2,1176.47,,,,,,,,,1,,588.24,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,結直腸癌,,,鼻咽,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,452.49,1,452.49,,,,,1,452.49,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,348.43,,,,,,,1,,,,348.43,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,393.70,,,,,1,393.70,2,,,,787.40,,,,1,,393.70,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,769.23,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1149.43,1,,,,1149.43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,結直腸癌,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,35~39,,,,,,,,,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,355.87,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,526.32,,,,,,,,,,,,,,,,,,1,,526.32,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,497.51,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,757.58,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,377.36,,,,,1,377.36,,,3,,,,1132.08,1,,377.36,2,,754.72,,,,,,,,,,,,,,
,,,,75~79,,,,,1,581.40,,,,,,,,,,1,,581.40,1,,581.40,,,,2,,1162.79,,,,,,,,
,,,,80~84,,,,,,,1,826.45,,,1,,,,826.45,,,,,,,,,,1,,826.45,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1149.43,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,,結直腸癌,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,
,,,,40~44,,,,,,,,,1,321.54,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,367.65,,,,,,,,,,,,,,
,,,,50~54,1,393.70,1,393.70,,,1,393.70,,,,,,,,,,,,,,,,,1,,393.70,,,,,,,,
,,,,55~59,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,990.10,1,,495.05,,,,1,,495.05,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,425.53,1,,,,425.53,1,,425.53,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,357.14,1,357.14,,,,,4,,,,1428.57,,,,,,,1,,357.14,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,564.97,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,833.33,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,2040.82,,,,,,,,,,1,,1020.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,1,361.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,315.46,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,348.43,,,,,,,,,,,,,,
,,,,45~49,,,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,395.26,,,,,,,1,,,,395.26,,,,,,,,,,,,,,,,,,,1,395.26
,,,,55~59,,,,,,,,,1,483.09,,,,,,2,,966.18,,,,,,,1,,483.09,,,,,,,,
,,,,60~64,,,1,523.56,,,,,3,1570.68,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,450.45,,,,,1,450.45,1,,,,450.45,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,349.65,,,,,3,1048.95,,,,,,,,,,,,,,,,,,,,1,349.65,,,,
,,,,75~79,,,,,,,1,552.49,,,,,,,,1,,552.49,,,,1,,552.49,,,,1,552.49,,,,,,
,,,,80~84,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,943.40,,,,,,1,,943.40,,,,1,,943.40,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,腎盂及其他泌尿系統,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,
,,,,60~64,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,483.09,,,1,483.09,,,,,,,,,1,,483.09,,,,,,,,,,,,,,
,,,,80~84,,,,,1,819.67,,,,,,,,,,1,,819.67,,,,,,,,,,,,,,,,,
,,,,85+,,,1,884.96,,,,,,,1,,,,884.96,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮體,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,結直腸癌,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,
,,,,45~49,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,363.64,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,454.55,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,490.20,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,751.88,1,375.94,1,,,,375.94,2,,751.88,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,925.93,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,3,2521.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
