,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,12,139.66,,,,,,,1,25.42,1,,,,67.34,6,70.70,,,,,24,279.33,,,,,,,,,6,84.42,17,172.38,3,57.65,1,25.42,6,88.30,5,69.29,,,2,37.66,,,3,104.86,2,63.03,14,141.96,1,25.42,2,36.91,2,34.90,,,1,25.42,4,73.81,4,76.86,,,1,72.67,15,152.10,,,,,,
,,,,70~74,7,198.08,,,2,142.76,,,,,4,,,,137.65,6,94.43,,,,,21,281.95,,,,,,,,,13,259.58,31,416.22,5,92.58,,,6,119.81,5,237.87,,,3,76.65,,,2,68.82,1,34.41,21,327.66,,,4,166.04,2,51.10,,,,,2,51.10,,,,,1,34.41,25,335.66,,,,,,
,,,,75~79,6,100.00,,,1,125.94,,,,,1,,,,78.93,8,106.81,1,78.93,,,21,239.81,,,1,25.39,,,,,10,125.58,40,456.78,6,68.52,,,16,182.71,3,56.50,,,10,125.58,,,3,63.38,3,49.15,31,354.00,,,3,56.34,9,102.77,,,2,50.77,8,130.74,,,,,2,38.42,32,365.42,,,,,,
,,,,80~84,3,44.48,,,3,55.52,,,,,4,,,,56.11,7,82.63,1,25.23,,,9,127.99,,,1,25.23,,,1,25.23,11,154.30,41,484.00,3,50.08,,,14,165.27,2,50.45,,,8,118.61,,,6,101.80,,,19,224.29,,,1,87.87,2,37.69,,,1,25.23,11,139.54,1,69.49,,,2,37.02,28,330.54,,,,,,
,,,,85+,,,1,59.31,2,214.36,,,,,1,,,,155.76,9,235.73,,,1,59.31,8,305.46,,,,,,,,,9,235.73,28,808.55,4,268.46,,,8,246.91,,,,,1,59.31,,,1,59.31,2,311.53,11,317.64,2,85.91,1,173.01,1,179.53,,,,,4,137.65,,,,,2,85.91,12,314.30,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.73,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,44.10,,,,,,,,,,,,,,,,,,,1,16.77,,,,,,,,,,,,,,,1,16.16,,,,,,,,,,,,,,,,,2,10.08,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,17.83,2,,,,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.09,,,,,,,,,1,18.83,,,,,,,,,,,2,13.93,,,,,,,,
,,,,20~24,1,7.46,,,,,,,,,1,,,,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.92,,,,,1,7.46,1,17.59,,,,,,,,,,,,
,,,,25~29,,,,,1,6.47,,,,,1,,,,16.64,1,16.18,,,,,1,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16.41,,,,,,,2,12.93,1,16.18,,,,,,,,,,,,
,,,,30~34,5,14.32,,,1,15.28,,,2,8.60,1,,,,5.99,3,10.00,1,20.36,,,3,10.00,,,,,,,,,2,8.60,,,,,1,5.99,,,,,,,,,,,,,,,,,,,1,15.25,1,14.83,1,5.99,,,2,8.60,1,5.99,1,5.99,4,18.51,,,,,,,,
,,,,35~39,18,47.63,,,,,1,6.53,2,30.60,1,,,,6.53,,,,,,,5,18.03,,,,,,,1,15.30,3,11.51,3,24.23,,,2,18.60,2,13.06,,,,,,,,,,,,,1,23.74,,,3,19.59,,,2,13.06,,,1,15.30,,,,,4,15.74,,,,,,,,
,,,,40~44,30,77.95,,,,,,,1,14.77,2,,,,15.97,,,,,,,11,28.58,,,,,,,3,15.14,5,15.27,1,17.38,1,14.77,4,14.24,2,43.07,,,2,9.56,1,16.25,,,1,14.77,,,,,3,15.14,9,28.38,2,19.24,1,16.25,1,6.59,1,6.59,,,,,6,17.73,,,,,,,,
,,,,45~49,29,77.13,,,,,2,16.36,2,9.45,,,,,,4,14.88,,,,,14,44.24,,,,,,,5,19.71,15,39.90,3,18.26,1,15.35,1,20.96,11,33.51,,,1,6.82,1,20.96,,,1,16.81,,,,,1,16.81,17,45.22,2,17.15,6,19.30,,,1,6.82,3,11.40,3,14.17,14,37.24,,,,,1,6.82,,
,,,,50~54,27,84.64,,,,,1,7.85,1,21.77,2,,,,11.32,3,12.99,,,1,7.85,27,84.64,,,,,1,20.25,6,25.99,18,56.43,,,1,7.85,4,18.27,14,63.95,1,7.85,3,13.92,,,,,,,,,,,4,14.45,12,37.62,1,20.25,,,4,22.04,,,1,21.77,2,11.80,10,31.35,,,,,1,7.85,,
,,,,55~59,22,84.84,,,1,27.50,,,,,2,,,,13.71,3,16.46,1,9.69,,,24,92.55,2,47.66,,,,,14,53.99,15,57.84,5,26.62,1,23.83,7,26.99,11,49.06,,,5,27.55,,,,,,,,,2,47.66,5,43.78,31,119.54,,,2,14.34,1,28.48,1,9.69,3,21.50,1,23.83,10,55.49,3,26.45,1,9.69,4,22.20,,
,,,,60~64,10,65.70,,,,,,,1,16.50,3,,,,28.33,4,37.35,,,,,26,170.83,1,47.26,,,,,9,70.94,11,72.27,4,37.84,1,47.26,8,63.06,9,87.63,,,7,45.99,,,,,,,1,47.71,,,2,24.52,22,144.55,1,16.50,3,28.01,,,,,2,23.27,1,47.71,2,23.27,1,41.41,2,43.20,9,59.13,,
,,,,65~69,12,121.72,1,55.46,2,156.25,,,,,2,,,,38.25,4,126.22,,,,,13,131.86,,,1,55.46,,,8,95.26,29,294.15,6,69.94,,,9,91.29,8,99.30,,,4,60.65,,,1,55.46,,,,,,,5,73.79,15,152.15,,,6,84.29,3,55.45,,,,,4,56.88,2,38.25,1,55.46,,,21,213.00,,
,,,,70~74,8,119.35,,,4,71.59,1,33.04,1,67.70,3,,,,99.11,3,73.84,,,,,22,284.27,,,,,,,15,226.48,33,426.41,10,129.22,,,6,89.51,4,71.59,,,2,66.07,,,,,,,,,3,115.70,2,48.27,17,219.67,,,1,92.34,5,192.83,,,,,6,115.85,1,92.34,,,2,135.41,31,400.57,,
,,,,75~79,5,93.88,,,3,68.84,,,1,128.37,5,,,,96.32,5,93.88,,,,,27,357.33,,,,,,,14,185.28,29,383.80,4,72.73,,,13,202.68,3,56.33,,,7,127.27,1,78.31,,,,,,,1,30.58,3,91.74,19,251.46,1,87.57,1,91.91,5,113.33,,,,,9,140.32,1,30.58,1,128.37,6,95.56,28,370.57,,
,,,,80~84,5,74.63,,,,,2,48.13,,,6,,,,97.32,7,104.48,,,,,17,191.94,,,,,1,85.47,6,78.05,49,553.23,7,110.90,,,21,237.10,3,48.66,,,3,54.25,1,24.07,,,,,,,1,65.70,1,24.07,16,180.65,,,7,99.26,3,72.20,,,,,6,72.97,,,,,5,79.21,34,383.88,,
,,,,85+,2,100.45,,,2,75.87,,,,,2,,,,72.81,8,211.75,,,,,9,220.86,1,146.41,,,,,6,176.89,17,381.08,4,117.92,,,10,224.16,3,113.81,,,4,285.51,,,,,,,,,2,138.99,1,132.28,15,404.86,2,74.79,5,145.77,2,74.79,,,1,155.04,5,147.41,,,,,3,225.90,23,564.42,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,23.88,,,1,23.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,29.93,2,75.67,,,,,,,,,,,,,,,,,,,,1,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,22.68,,,,,,,,,,,,,,1,50.76,,,,,,,,,,,,,,,,,,,,,1,49.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,50.66,,,,,,,1,,,,55.07,1,75.76,,,,,,,,,,,,,,,1,95.06,,,,,1,75.76,1,75.76,,,1,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,4,53.96,,,,,,,,,,,,,,,,,,1,102.56,,,,,,,,,,,,,,,,,,,1,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,228.57,3,51.59,5,85.98,,,,,,,,,,,,,,,,,,,,2,79.62,,,,,4,159.24,,,,,,,1,98.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,121.07,6,274.98,,,,,1,,,,73.75,,,,,,,1,73.75,,,2,91.87,,,,,2,242.13,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,119.76,,,,,,,,,,1,99.70,,,,,,,,,,,,,,,2,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,224.72,,,2,220.75,,,,,,,,,,1,216.92,1,132.80,,,,,1,224.72,2,449.44,1,132.80,,,,,1,132.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,267.38,,,2,184.50,,,,,,,,,,,,,,,,,,,,2,295.86,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,369.00,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,8.79,,,,,,,1,8.79,,,,,,,1,25.69,,,,,,,,,,,,,,,,,,,,,,,2,59.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,26.72,2,13.34,,,,,,,,,,,1,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.18,,,,,,,1,36.18,,,1,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,19.54,,,,,,,1,9.77,,,,,,,,,,,2,19.54,,,2,19.54,,,,,,,,,,,,,,,,,,,,,1,9.77,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,27.68,1,9.39,,,,,,,,,,,,,,,,1,45.05,,,,,2,90.09,,,,,,,2,18.77,,,1,45.05,,,,,,,,,,,,,,,,,,,,,2,14.02,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,38.93,,,,,,,1,,,,12.98,,,,,,,,,,,,,,,1,52.25,,,1,12.98,,,1,12.98,,,,,,,,,,,,,,,,,,,,,2,25.95,,,1,12.98,,,,,,,,,,,,,,,,
,,,,35~39,1,52.99,6,67.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.56,,,,,,,,,,,,,,,,,,,,,,,,,6,60.08,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,38.99,8,96.90,,,,,,,,,,,,,,,,1,100.00,4,54.26,,,2,41.58,,,,,,,,,,,1,20.79,,,,,,,,,,,,,2,200.00,,,,,,,2,41.58,,,2,106.16,,,,,,,,,,,,,,,,
,,,,45~49,2,57.27,16,292.13,,,1,63.90,2,57.27,,,,,,1,28.64,1,28.64,,,,,,,,,,,1,28.64,,,1,28.64,1,28.64,,,,,,,,,,,1,28.64,,,,,,,,,,,2,39.55,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,10,176.55,1,32.54,,,,,,,,,,,,1,32.54,,,1,113.12,,,1,32.54,,,,,,,,,5,80.37,2,50.54,,,,,,,,,3,75.78,,,1,32.54,,,1,72.57,1,72.57,1,72.57,1,113.12,,,,,,,,,,,,,,,,,,
,,,,55~59,1,152.44,8,163.20,1,41.68,,,,,,,,,,2,112.42,,,,,,,2,144.93,,,,,,,,,2,57.44,1,41.68,3,96.06,,,1,92.34,,,,,1,41.68,1,92.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,95.24,6,209.50,,,1,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,126.00,,,,,,,,,2,124.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,5,264.83,,,,,,,,,,,,,,,,,,,,,,1,268.10,,,,,,,1,268.10,1,85.91,2,132.01,,,,,,,,,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,321.54,,,,,,,,,,,,,,,,,,,,,,1,196.46,,,,,,,1,321.54,,,,,,,,,,,,,,,,,,,1,118.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,1,320.51,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1342.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.30,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.59,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,8.80,,,,,,,,,2,17.61,,,,,,,,,,,,,1,8.80,1,36.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,9.61,,,,,,,,,,,,,,1,9.61,,,2,19.21,,,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,2,56.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,43.35,,,2,18.28,,,,,,,,,,,,,,,,1,26.49,1,9.14,,,,,,,,,,,,,3,27.41,,,,,,,,,,,,,1,26.49,1,9.14,,,1,28.50,,,1,26.49,,,,,,,,,,,,,,,,
,,,,30~34,,,1,11.38,,,3,26.18,,,,,,,,,,,,4,28.48,1,42.81,,,,,,,,,1,11.38,,,,,1,38.71,2,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,9,99.73,,,3,51.50,,,,,,,,,,,,,,1,54.73,1,54.73,,,,,,,,,,,,,,,1,54.73,,,,,,,,,,,,,,,,,,,,,,,5,55.38,,,,,,,,,,,,,,,,
,,,,40~44,,,4,45.97,,,7,80.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.72,1,51.39,,,1,76.39,,,,,1,98.43,1,19.72,,,,,,,,,,,3,49.29,,,,,,,,,,,,,,,,
,,,,45~49,,,8,135.50,,,10,118.68,1,96.34,,,,,,1,110.25,,,,,,,,,,,,,,,,,,,,,,,3,63.63,,,,,,,,,,,2,192.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,62.77,,,8,143.24,1,106.95,,,,,,,,,,1,68.31,,,1,107.87,,,,,1,31.39,,,2,62.77,2,136.61,,,1,107.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,76.86,1,128.87,7,155.25,,,1,,,,88.42,,,,,,,,,1,141.84,1,38.43,,,,,,,1,38.43,2,76.86,,,3,80.36,1,141.84,,,,,,,1,141.84,1,139.08,,,,,,,,,,,1,38.43,,,,,,,,,,,,,,,,
,,,,60~64,1,179.86,2,78.31,,,4,156.62,,,,,,,,,,,,2,115.81,1,187.97,,,2,147.17,,,,,,,2,144.61,2,87.60,,,1,187.97,,,,,,,,,1,187.97,,,,,,,1,198.41,,,2,375.94,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,410.26,,,,,,,,,,,,,,,,,,,,2,334.45,,,,,,,2,122.62,,,2,205.13,,,,,,,,,,,2,159.49,,,,,,,,,1,265.25,2,514.14,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,164.47,,,,,,,,1,371.75,,,,,,,,,,,,,,,,,,,,,,,1,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,1801.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2325.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
