,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,142.96,,,,,,,1,71.48,,,,,,,,,,,1,71.48,1,,71.48,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,354.30,,,,,,,1,88.57,,,,,,,,,1,88.57,,,,,,,,,,,,,,,,1,88.57,1,88.57,1,88.57,,,,,,
,,,,50~54,,,,,,,,,1,103.20,1,,,,103.20,,,,,,,,2,,206.40,,,1,103.20,,,,,,,,,,,,,,,,,,
,,,,55~59,1,108.11,,,1,108.11,,,4,432.43,1,,,,108.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,109.17,1,109.17,,,,,3,327.51,1,,,,109.17,3,,327.51,1,109.17,1,109.17,,,,1,109.17,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,355.03,,,,,,,6,710.06,2,,,,236.69,3,,355.03,,,,,,,,,,,,,,,,2,236.69,,,,,,,2,236.69,,,,
,,,,70~74,1,167.79,,,,,,,1,167.79,1,,,,167.79,6,,1006.71,1,167.79,,,,,,,,2,335.57,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,293.26,,,,,,2,,586.51,,,,,,,,,,,,,,,,2,586.51,,,,,,,1,293.26,,,,
,,,,80~84,,,1,613.50,,,1,613.50,1,613.50,1,,,,613.50,,,,,,,,,,,,,,,,,,,1,613.50,,,,,,,1,613.50,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1515.15,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.32,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.06,,,,,,,,
,,,,35~39,,,,,,,,,1,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,133.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,450.45,,,,,,,,,,,,,,,,,,,1,90.09,,,,1,90.09,,,,,,,,,,,,,,,1,90.09,,,,
,,,,50~54,3,306.75,,,,,,,,,,,,,,2,,204.50,,,,,,,,,,,,,,,,1,102.25,,,,,1,102.25,1,102.25,,,,
,,,,55~59,1,109.05,,,1,109.05,,,4,436.21,1,,,,109.05,,,,,,,,,,,,,,,1,109.05,,,,,,,,,,,2,218.10,,,,
,,,,60~64,4,426.44,,,,,,,2,213.22,,,,,,,,,,,,,,,,,,,,,,,,1,106.61,,,,,,,,,1,106.61,,
,,,,65~69,1,118.62,,,,,2,237.25,2,237.25,,,,,,1,,118.62,1,118.62,,,,,,,,1,118.62,,,1,118.62,,,,,,,,,1,118.62,,,,
,,,,70~74,,,1,161.29,,,,,5,806.45,,,,,,1,,161.29,3,483.87,,,1,,161.29,1,161.29,,,,,1,161.29,2,322.58,,,,,,,,,1,161.29,,
,,,,75~79,,,,,,,,,5,1347.71,,,,,,,,,,,,,,,,,,,,,,,,,,1,269.54,,,,,,,1,269.54,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,,,,,,,1,613.50,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,1315.79,,,,,,,,,,,,,,,,,,,,1,1315.79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,喉,,結直腸癌,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,72.15,,,,,,,,,,,,,,,,,,,1,72.15,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.02,,,,,,,,,,,,,,1,,67.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,133.33,,,,,,,1,66.67,,,,,,,,,,,,,1,,66.67,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,86.36,,,,,,,2,172.71,,,,,,,,,1,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,293.83,,,,,,,1,97.94,,,,,,2,,195.89,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,114.81,4,459.24,1,,,,114.81,1,,114.81,,,,,,,,,,,,,,1,114.81,,,,,,,,,,,,,,
,,,,60~64,,,,,1,104.60,,,5,523.01,,,,,,,,,,,,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,121.51,5,607.53,,,,,,1,,121.51,,,,,,,,,,1,121.51,2,243.01,1,121.51,,,,,,,,,,,,,,
,,,,70~74,4,624.02,,,,,1,156.01,4,624.02,1,,,,156.01,5,,780.03,,,,,,,,,,,,1,156.01,1,156.01,,,1,156.01,,,,,,,,,,
,,,,75~79,,,1,242.13,,,,,2,484.26,1,,,,242.13,3,,726.39,,,,,,,,1,242.13,,,,,,,1,242.13,1,242.13,,,,,,,,,,
,,,,80~84,,,,,,,,,3,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1149.43,1,1149.43,1,,,,1149.43,1,,1149.43,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.40,,,,,4,265.60,1,66.40,,,,,,1,,66.40,,,,,,,,,,,,1,66.40,,,,,,,,,,,,,,,,
,,,,45~49,5,408.16,1,81.63,,,1,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.63,1,81.63,,,,,,,,
,,,,50~54,6,578.59,,,,,2,192.86,,,,,,,,1,,96.43,,,,,,,,,,1,96.43,,,,,,,,,,,,,,,,,,
,,,,55~59,2,232.83,1,116.41,1,116.41,4,465.66,,,1,,,,116.41,1,,116.41,,,1,116.41,1,,116.41,,,1,116.41,1,116.41,,,,,,,,,1,116.41,,,,,,
,,,,60~64,,,,,1,105.93,3,317.80,,,,,,,,4,,423.73,,,,,,,,,,,,,,1,105.93,1,105.93,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,241.84,1,,120.92,,,,,,,,1,120.92,,,2,241.84,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,7,1001.43,,,1,,,,143.06,5,,715.31,1,143.06,,,1,,143.06,,,1,143.06,1,143.06,,,,,,,,,,,3,429.18,,,,
,,,,75~79,1,242.72,1,242.72,1,242.72,1,242.72,1,242.72,2,,,,485.44,2,,485.44,,,,,,,,,,,,2,485.44,,,,,,,,,,,2,485.44,,,,
,,,,80~84,,,,,,,1,537.63,,,1,,,,537.63,1,,537.63,,,2,1075.27,,,,,,,,,,,,,,,,1,537.63,,,,,,,,
,,,,85+,,,,,,,2,2173.91,,,,,,,,1,,1086.96,,,1,1086.96,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,100.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,210.82,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.27,,,,,,,,,,,,,,,,,,
,,,,40~44,3,206.90,,,,,2,137.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,233.46,,,,,2,155.64,,,,,,,,,,,,,1,77.82,2,,155.64,,,1,77.82,,,,,,,1,77.82,,,,,,,,,,
,,,,50~54,2,185.53,,,,,,,1,92.76,,,,,,,,,,,1,92.76,1,,92.76,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,227.79,,,,,,,1,113.90,,,,,,,,,,,1,113.90,,,,,,2,227.79,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,112.36,,,4,449.44,,,2,,,,224.72,1,,112.36,,,,,,,,,,1,112.36,1,112.36,,,,,,,,,,,,,,,,
,,,,65~69,3,358.85,,,1,119.62,4,478.47,2,239.23,4,,,,478.47,,,,1,119.62,1,119.62,,,,1,119.62,1,119.62,,,,,1,119.62,,,1,119.62,,,,,,,,
,,,,70~74,2,280.50,,,,,8,1122.02,,,3,,,,420.76,,,,,,1,140.25,1,,140.25,,,1,140.25,,,,,,,1,140.25,,,,,,,,,,
,,,,75~79,1,228.31,,,,,5,1141.55,1,228.31,1,,,,228.31,,,,,,,,,,,,,,,,,1,228.31,,,1,228.31,2,456.62,,,,,,,,
,,,,80~84,,,,,,,2,980.39,,,3,,,,1470.59,,,,,,,,,,,,,,,,,,,1,490.20,,,1,490.20,,,,,,,,
,,,,85+,1,1052.63,,,,,,,,,1,,,,1052.63,1,,1052.63,,,,,,,,,,2,2105.26,,,,,,,,,1,1052.63,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,1,113.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.49,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,77.28,1,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.08,,,,,,,,,,,,,,1,,75.08,,,,,,,,,,,,,,,,,,,,1,75.08,,,,,,,,
,,,,40~44,5,341.30,,,,,,,,,,,,,,2,,136.52,1,68.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,153.14,,,,,,,,,,,,,,3,,229.71,1,76.57,1,76.57,,,,,,1,76.57,,,,,,,1,76.57,1,76.57,,,,,,,,
,,,,50~54,1,93.98,,,,,,,,,,,,,,1,,93.98,,,1,93.98,,,,,,,,,,,,,,,,1,93.98,,,1,93.98,,,,
,,,,55~59,2,219.54,,,,,1,109.77,,,,,,,,1,,109.77,,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,,,
,,,,60~64,4,450.45,,,,,,,,,1,,,,112.61,4,,450.45,3,337.84,1,112.61,,,,2,225.23,1,112.61,,,,,,,,,2,225.23,,,1,112.61,1,112.61,,
,,,,65~69,1,121.36,2,242.72,,,,,1,121.36,1,,,,121.36,3,,364.08,,,1,121.36,,,,,,,,,,,,1,121.36,,,,,1,121.36,,,3,364.08,,
,,,,70~74,1,135.69,,,,,,,,,,,,,,10,,1356.85,,,2,271.37,1,,135.69,,,,,1,135.69,,,,,,,,,,,,,1,135.69,,
,,,,75~79,2,431.03,,,,,,,,,,,,,,3,,646.55,1,215.52,4,862.07,,,,1,215.52,,,1,215.52,,,,,1,215.52,1,215.52,,,1,215.52,2,431.03,,
,,,,80~84,,,,,1,465.12,,,,,1,,,,465.12,1,,465.12,1,465.12,1,465.12,,,,,,,,,,,,,,,,,,,,,,1,465.12,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,1818.18,4,3636.36,,,,,,,,,,,,,,,,,,,,,,1,909.09,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,1,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,75.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,144.40,,,,,,,1,72.20,,,,,,1,,72.20,,,,,,,,,,,,,,,,,,1,72.20,1,72.20,,,,,,,,
,,,,45~49,1,71.17,,,,,,,2,142.35,,,,,,,,,,,,,,,,,,,,,,1,71.17,,,,,,,,,1,71.17,,,,
,,,,50~54,2,186.22,,,,,,,,,,,,,,,,,,,1,93.11,,,,,,1,93.11,,,,,,,,,,,,,1,93.11,,,,
,,,,55~59,3,321.89,2,214.59,,,1,107.30,1,107.30,,,,,,,,,,,1,107.30,,,,,,,,,,,,,,,,,,,,1,107.30,,,,
,,,,60~64,1,114.29,,,,,,,3,342.86,,,,,,,,,,,1,114.29,,,,,,,,1,114.29,,,,,4,457.14,,,1,114.29,,,1,114.29,,
,,,,65~69,4,476.19,,,,,,,1,119.05,,,,,,,,,,,4,476.19,,,,,,,,,,,,,,1,119.05,,,,,,,,,1,119.05
,,,,70~74,,,,,1,136.24,1,136.24,2,272.48,,,,,,,,,,,4,544.96,,,,1,136.24,1,136.24,,,,,,,1,136.24,,,,,1,136.24,,,1,136.24
,,,,75~79,,,,,,,,,1,206.61,,,,,,,,,1,206.61,3,619.83,,,,1,206.61,,,,,,,,,1,206.61,,,,,,,,,3,619.83
,,,,80~84,2,858.37,,,,,,,1,429.18,,,,,,,,,1,429.18,1,429.18,1,,429.18,,,1,429.18,1,429.18,,,1,429.18,2,858.37,,,,,,,,,3,1287.55
,,,,85+,,,,,,,,,,,,,,,,,,,2,1785.71,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,2,164.88,,,,,,,1,82.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,80.32,,,,,,,,,1,,,,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,71.79,,,,,,1,71.79,,,,1,71.79,1,71.79,,,,,,,1,71.79,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,144.20,,,,,,,,,,,1,72.10,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,176.99,,,,,,,,,2,,,,176.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,101.21,,,1,,,,101.21,,,,1,101.21,,,,,,1,101.21,,,,,,,,,,,,,1,101.21,,,,,,
,,,,60~64,1,121.07,,,,,,,,,5,,,,605.33,1,,121.07,1,121.07,1,121.07,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,230.95,1,,,,115.47,,,,1,115.47,3,346.42,,,,,,1,115.47,,,,,,,,,,,1,115.47,,,,,,
,,,,70~74,2,285.31,1,142.65,,,,,,,5,,,,713.27,,,,,,2,285.31,2,,285.31,1,142.65,,,,,1,142.65,,,,,,,2,285.31,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,194.93,3,584.80,1,,194.93,,,,,1,194.93,1,194.93,,,,,,,,,,,,,,
,,,,80~84,,,,,2,757.58,,,2,757.58,,,,,,,,,,,2,757.58,2,,757.58,1,378.79,,,,,2,757.58,,,,,1,378.79,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,961.54,,,,,,,,,,,,,,1,961.54,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,74.02,,,,,1,74.02,,,,,,,,,,,,,,,1,,74.02,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,70.52,,,,,1,70.52,,,,,,,,,,,,,2,141.04,,,,,,,,1,70.52,,,,,,,,,,,,,,,,
,,,,50~54,3,253.81,,,,,2,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.60,,,,,,,,
,,,,55~59,2,199.60,,,,,4,399.20,,,2,,,,199.60,,,,,,1,99.80,,,,,,,,,,,,,,,,,,1,99.80,,,,,,
,,,,60~64,1,121.95,1,121.95,1,121.95,2,243.90,1,121.95,1,,,,121.95,,,,1,121.95,,,,,,,,,,1,121.95,,,,,,,,,,,4,487.80,,,,
,,,,65~69,1,116.41,,,1,116.41,3,349.24,,,2,,,,232.83,,,,,,,,,,,1,116.41,,,2,232.83,,,1,116.41,,,,,,,2,232.83,,,,
,,,,70~74,1,144.51,2,289.02,,,6,867.05,1,144.51,6,,,,867.05,2,,289.02,,,1,144.51,1,,144.51,1,144.51,,,2,289.02,,,2,289.02,1,144.51,,,1,144.51,1,144.51,,,,
,,,,75~79,3,532.86,,,2,355.24,5,888.10,,,5,,,,888.10,,,,1,177.62,,,,,,,,1,177.62,,,1,177.62,,,,,,,,,2,355.24,,,,
,,,,80~84,1,380.23,,,1,380.23,2,760.46,,,1,,,,380.23,,,,1,380.23,,,,,,,,,,1,380.23,,,,,,,,,,,2,760.46,,,,
,,,,85+,,,,,,,,,,,1,,,,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,1,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,88.73,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.73,,,,,,,,,,
